phase	node_strength	dyad_strength	raw_strength_ratio	fisher_z_strength_ratio	dyadic_weight	node_weight	repetitions	n_perm	profile_power	mantel_power	power_difference	paired_standard_error	paired_ci_low	paired_ci_high	profile_only_rejections	mantel_only_rejections	both_reject	neither_reject	maximum_huber_cdelta_pearson_p_difference
external_replication	0.55	0.3	1.8333333333333335	1.9978744647420517	0.275	0.725	400	199	0.235	0.2225	0.0125	0.015213085483386072	-0.0173176475474367	0.0423176475474367	21	16	73	290	0.0
external_replication	0.55	0.3	1.8333333333333335	1.9978744647420517	0.3	0.7	400	199	0.2	0.205	-0.005	0.015016699142382526	-0.03443273031906975	0.02443273031906975	17	19	63	301	0.0
external_replication	0.55	0.3	1.8333333333333335	1.9978744647420517	0.325	0.675	400	199	0.195	0.1875	0.0075	0.016023459462077224	-0.023905980545671356	0.038905980545671355	22	19	56	303	0.0
external_replication	0.55	0.3	1.8333333333333335	1.9978744647420517	0.35	0.65	400	199	0.175	0.185	-0.01	0.015422211628972744	-0.040227534792786575	0.020227534792786578	17	21	53	309	0.0
external_replication	0.75	0.3	2.5	3.143436025749076	0.25	0.75	400	199	0.4175	0.39	0.0275	0.016356289172325178	-0.0045583267777573495	0.05955832677775735	27	16	140	217	0.0
external_replication	0.75	0.3	2.5	3.143436025749076	0.275	0.725	400	199	0.3825	0.3625	0.02	0.015397815813600769	-0.010179718994657506	0.05017971899465751	23	15	130	232	0.0
external_replication	0.75	0.3	2.5	3.143436025749076	0.3	0.7	400	199	0.345	0.32	0.025	0.014104426152549837	-0.00264467525899768	0.052644675258997686	21	11	117	251	0.0
external_replication	0.75	0.3	2.5	3.143436025749076	0.325	0.675	400	199	0.3275	0.2925	0.035	0.014051016962990099	0.007460006752539411	0.0625399932474606	23	9	108	260	0.0
external_replication	0.75	0.3	2.5	3.143436025749076	0.35	0.65	400	199	0.295	0.2675	0.0275	0.015571304982149625	-0.0030197577650132625	0.058019757765013266	25	14	93	268	0.0
external_replication	0.75	0.3	2.5	3.143436025749076	0.375	0.625	400	199	0.2575	0.2525	0.005	0.015016699142382526	-0.02443273031906975	0.03443273031906975	19	17	84	280	0.0
external_replication	0.75	0.3	2.5	3.143436025749076	0.4	0.6	400	199	0.2425	0.23	0.0125	0.014365768802372118	-0.01565690685264935	0.04065690685264935	19	14	78	289	0.0
external_replication	0.75	0.3	2.5	3.143436025749076	0.425	0.575	400	199	0.2125	0.21	0.0025	0.013936280881642352	-0.02481511052801901	0.029815110528019006	16	15	69	300	0.0
external_replication	0.75	0.3	2.5	3.143436025749076	0.45	0.55	400	199	0.185	0.1975	-0.0125	0.013922786537270693	-0.03978866161305056	0.014788661613050556	13	18	61	308	0.0
external_replication	0.65	0.3	2.166666666666667	2.5048452365454046	0.2	0.8	400	199	0.4275	0.37	0.0575	0.021485773692793676	0.0153878835621244	0.0996121164378756	49	26	122	203	0.0
external_replication	0.65	0.3	2.166666666666667	2.5048452365454046	0.225	0.775	400	199	0.37	0.34	0.03	0.02058663459163551	-0.010349803799605602	0.07034980379960559	40	28	108	224	0.0
external_replication	0.65	0.3	2.166666666666667	2.5048452365454046	0.25	0.75	400	199	0.305	0.3075	-0.0025	0.018897809211187847	-0.03953970605392818	0.03453970605392818	28	29	94	249	0.0
external_replication	0.65	0.3	2.166666666666667	2.5048452365454046	0.275	0.725	400	199	0.2675	0.27	-0.0025	0.01822263801815896	-0.03821637051559156	0.03321637051559156	26	27	81	266	0.0
external_replication	0.65	0.3	2.166666666666667	2.5048452365454046	0.3	0.7	400	199	0.22	0.245	-0.025	0.016556654463313048	-0.057451042748093574	0.007451042748093571	17	27	71	285	0.0
external_replication	0.65	0.3	2.166666666666667	2.5048452365454046	0.325	0.675	400	199	0.195	0.21	-0.015	0.016204751925358377	-0.04676131377370242	0.01676131377370242	18	24	60	298	0.0
external_replication	0.65	0.3	2.166666666666667	2.5048452365454046	0.35	0.65	400	199	0.18	0.185	-0.005	0.014593489123990536	-0.03360323868302145	0.02360323868302145	16	18	56	310	0.0
external_replication	0.65	0.45	1.4444444444444444	1.5995425223489814	0.2	0.8	400	199	0.4675	0.4	0.0675	0.019578500176799355	0.02912613965347327	0.10587386034652674	45	18	142	195	0.0
external_replication	0.65	0.45	1.4444444444444444	1.5995425223489814	0.225	0.775	400	199	0.39	0.3625	0.0275	0.017822836720677488	-0.007432759972527878	0.06243275997252788	31	20	125	224	0.0
external_replication	0.65	0.45	1.4444444444444444	1.5995425223489814	0.25	0.75	400	199	0.3475	0.335	0.0125	0.016402193599857857	-0.019648299455721396	0.044648299455721394	24	19	115	242	0.0
external_replication	0.65	0.45	1.4444444444444444	1.5995425223489814	0.275	0.725	400	199	0.3125	0.305	0.0075	0.016023459462077224	-0.023905980545671356	0.038905980545671355	22	19	103	256	0.0
external_replication	0.65	0.45	1.4444444444444444	1.5995425223489814	0.3	0.7	400	199	0.2825	0.2925	-0.01	0.015010439141078451	-0.03942046071651376	0.019420460716513765	16	20	97	267	0.0
external_replication	0.65	0.45	1.4444444444444444	1.5995425223489814	0.325	0.675	400	199	0.265	0.2875	-0.0225	0.015184227900764524	-0.05226108668549846	0.007261086685498467	14	23	92	271	0.0
external_replication	0.65	0.45	1.4444444444444444	1.5995425223489814	0.35	0.65	400	199	0.25	0.2675	-0.0175	0.015607477643616535	-0.04809065618148841	0.013090656181488407	16	23	84	277	0.0
external_replication	0.65	0.65	1.0	1.0	0.15	0.85	400	199	0.555	0.4725	0.0825	0.021280661205737555	0.0407899040367544	0.12421009596324561	54	21	168	157	0.0
external_replication	0.65	0.65	1.0	1.0	0.175	0.825	400	199	0.5	0.42	0.08	0.02085875641782716	0.039116837421058766	0.12088316257894124	52	20	148	180	0.0
external_replication	0.65	0.65	1.0	1.0	0.2	0.8	400	199	0.44	0.385	0.055	0.018528241669094534	0.018684646328574715	0.09131535367142529	39	17	137	207	0.0
external_replication	0.65	0.65	1.0	1.0	0.225	0.775	400	199	0.385	0.3625	0.0225	0.017840405690117307	-0.012467195152629923	0.05746719515262992	30	21	124	225	0.0
