phase	design	scenario	temperature	aggregation	method	repetitions	n_perm	rejection_rate	wilson_low	wilson_high	median_p_value	mean_profile_weight	sd_profile_weight	total_rooms	minimum_rooms	maximum_rooms	size_cv	mean_positive_probability	mean_radius_product	mean_dyad_product	covariate_center_correlation	scale_ratio
seed1	balanced	conditional_null	0.0	room_equal	mantel	300	199	0.03	0.01586185380943231	0.05602253914164096	0.52	0.4999999999999999	5.551115123125783e-17	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.0	room_equal	nested_max	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.5125	0.4999999999999999	5.551115123125783e-17	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.0	room_equal	standardized_max	300	199	0.03	0.01586185380943231	0.05602253914164096	0.5225	0.4999999999999999	5.551115123125783e-17	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.0	room_equal	cv_retrained	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.4825	0.4999999999999999	5.551115123125783e-17	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.0	room_equal	cv_standardized	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.48	0.4999999999999999	5.551115123125783e-17	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.1	building_equal	profile	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.515	0.49994034679820565	0.002956160470056034	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.1	building_equal	mantel	300	199	0.03	0.01586185380943231	0.05602253914164096	0.52	0.49994034679820565	0.002956160470056034	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.1	building_equal	nested_max	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.5125	0.49994034679820565	0.002956160470056034	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.1	building_equal	standardized_max	300	199	0.03	0.01586185380943231	0.05602253914164096	0.5225	0.49994034679820565	0.002956160470056034	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.1	building_equal	cv_retrained	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.48	0.49994034679820565	0.002956160470056034	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.1	building_equal	cv_standardized	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.48	0.4999283635645591	0.012041601716744064	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.1	sqrt_rooms	profile	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.515	0.4999403467982057	0.002956160470056041	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.1	sqrt_rooms	mantel	300	199	0.03	0.01586185380943231	0.05602253914164096	0.52	0.4999403467982057	0.002956160470056041	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.1	sqrt_rooms	nested_max	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.5125	0.4999403467982057	0.002956160470056041	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.1	sqrt_rooms	standardized_max	300	199	0.03	0.01586185380943231	0.05602253914164096	0.5225	0.4999403467982057	0.002956160470056041	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.1	sqrt_rooms	cv_retrained	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.48	0.4999403467982057	0.002956160470056041	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.1	sqrt_rooms	cv_standardized	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.48	0.4999283635645592	0.012041601716744071	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.1	room_equal	profile	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.515	0.49994034679820565	0.0029561604700560342	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.1	room_equal	mantel	300	199	0.03	0.01586185380943231	0.05602253914164096	0.52	0.49994034679820565	0.0029561604700560342	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.1	room_equal	nested_max	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.5125	0.49994034679820565	0.0029561604700560342	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.1	room_equal	standardized_max	300	199	0.03	0.01586185380943231	0.05602253914164096	0.5225	0.49994034679820565	0.0029561604700560342	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.1	room_equal	cv_retrained	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.48	0.49994034679820565	0.0029561604700560342	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.1	room_equal	cv_standardized	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.48	0.4999283635645591	0.012041601716744068	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.25	building_equal	profile	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.515	0.4998510276004455	0.00738876669485885	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.25	building_equal	mantel	300	199	0.03	0.01586185380943231	0.05602253914164096	0.52	0.4998510276004455	0.00738876669485885	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.25	building_equal	nested_max	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.5125	0.4998510276004455	0.00738876669485885	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.25	building_equal	standardized_max	300	199	0.03	0.01586185380943231	0.05602253914164096	0.5225	0.4998510276004455	0.00738876669485885	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.25	building_equal	cv_retrained	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.48	0.4998510276004455	0.00738876669485885	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.25	building_equal	cv_standardized	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.48	0.4998373334166801	0.029984210988863683	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.25	sqrt_rooms	profile	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.515	0.4998510276004455	0.007388766694858848	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.25	sqrt_rooms	mantel	300	199	0.03	0.01586185380943231	0.05602253914164096	0.52	0.4998510276004455	0.007388766694858848	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.25	sqrt_rooms	nested_max	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.5125	0.4998510276004455	0.007388766694858848	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.25	sqrt_rooms	standardized_max	300	199	0.03	0.01586185380943231	0.05602253914164096	0.5225	0.4998510276004455	0.007388766694858848	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.25	sqrt_rooms	cv_retrained	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.48	0.4998510276004455	0.007388766694858848	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.25	sqrt_rooms	cv_standardized	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.48	0.4998373334166801	0.029984210988863686	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.25	room_equal	profile	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.515	0.4998510276004455	0.00738876669485885	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.25	room_equal	mantel	300	199	0.03	0.01586185380943231	0.05602253914164096	0.52	0.4998510276004455	0.00738876669485885	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.25	room_equal	nested_max	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.5125	0.4998510276004455	0.00738876669485885	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.25	room_equal	standardized_max	300	199	0.03	0.01586185380943231	0.05602253914164096	0.5225	0.4998510276004455	0.00738876669485885	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.25	room_equal	cv_retrained	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.48	0.4998510276004455	0.00738876669485885	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.25	room_equal	cv_standardized	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.48	0.4998373334166801	0.029984210988863686	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.5	building_equal	profile	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.515	0.49970319875715424	0.014765885514411003	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.5	building_equal	mantel	300	199	0.03	0.01586185380943231	0.05602253914164096	0.52	0.49970319875715424	0.014765885514411003	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.5	building_equal	nested_max	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.5125	0.49970319875715424	0.014765885514411003	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.5	building_equal	standardized_max	300	199	0.03	0.01586185380943231	0.05602253914164096	0.5225	0.49970319875715424	0.014765885514411003	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.5	building_equal	cv_retrained	300	199	0.05	0.03053164062934728	0.08084703347274415	0.48	0.49970319875715424	0.014765885514411003	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.5	building_equal	cv_standardized	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.485	0.49978534007396735	0.05914667039419292	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.5	sqrt_rooms	profile	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.515	0.49970319875715424	0.014765885514411003	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.5	sqrt_rooms	mantel	300	199	0.03	0.01586185380943231	0.05602253914164096	0.52	0.49970319875715424	0.014765885514411003	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.5	sqrt_rooms	nested_max	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.5125	0.49970319875715424	0.014765885514411003	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.5	sqrt_rooms	standardized_max	300	199	0.03	0.01586185380943231	0.05602253914164096	0.5225	0.49970319875715424	0.014765885514411003	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.5	sqrt_rooms	cv_retrained	300	199	0.05	0.03053164062934728	0.08084703347274415	0.48	0.49970319875715424	0.014765885514411003	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.5	sqrt_rooms	cv_standardized	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.485	0.4997853400739676	0.05914667039419293	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.5	room_equal	profile	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.515	0.49970319875715424	0.014765885514411003	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.5	room_equal	mantel	300	199	0.03	0.01586185380943231	0.05602253914164096	0.52	0.49970319875715424	0.014765885514411003	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.5	room_equal	nested_max	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.5125	0.49970319875715424	0.014765885514411003	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.5	room_equal	standardized_max	300	199	0.03	0.01586185380943231	0.05602253914164096	0.5225	0.49970319875715424	0.014765885514411003	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.5	room_equal	cv_retrained	300	199	0.05	0.03053164062934728	0.08084703347274415	0.48	0.49970319875715424	0.014765885514411003	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	0.5	room_equal	cv_standardized	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.485	0.49978534007396735	0.05914667039419292	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	1.0	building_equal	profile	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.515	0.4994154344289734	0.029439419646540326	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	1.0	building_equal	mantel	300	199	0.03	0.01586185380943231	0.05602253914164096	0.52	0.4994154344289734	0.029439419646540326	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	1.0	building_equal	nested_max	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.5125	0.4994154344289734	0.029439419646540326	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	1.0	building_equal	standardized_max	300	199	0.03	0.01586185380943231	0.05602253914164096	0.5225	0.4994154344289734	0.029439419646540326	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	1.0	building_equal	cv_retrained	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.4775	0.4994154344289734	0.029439419646540326	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	1.0	building_equal	cv_standardized	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.46	0.5002905728225594	0.11257615865127574	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	1.0	sqrt_rooms	profile	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.515	0.4994154344289734	0.02943941964654033	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	1.0	sqrt_rooms	mantel	300	199	0.03	0.01586185380943231	0.05602253914164096	0.52	0.4994154344289734	0.02943941964654033	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	1.0	sqrt_rooms	nested_max	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.5125	0.4994154344289734	0.02943941964654033	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	1.0	sqrt_rooms	standardized_max	300	199	0.03	0.01586185380943231	0.05602253914164096	0.5225	0.4994154344289734	0.02943941964654033	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	1.0	sqrt_rooms	cv_retrained	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.4775	0.4994154344289734	0.02943941964654033	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	1.0	sqrt_rooms	cv_standardized	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.46	0.5002905728225596	0.11257615865127575	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	1.0	room_equal	profile	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.515	0.4994154344289733	0.029439419646540326	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	1.0	room_equal	mantel	300	199	0.03	0.01586185380943231	0.05602253914164096	0.52	0.4994154344289733	0.029439419646540326	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	1.0	room_equal	nested_max	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.5125	0.4994154344289733	0.029439419646540326	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	1.0	room_equal	standardized_max	300	199	0.03	0.01586185380943231	0.05602253914164096	0.5225	0.4994154344289733	0.029439419646540326	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	1.0	room_equal	cv_retrained	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.4775	0.4994154344289733	0.029439419646540326	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	1.0	room_equal	cv_standardized	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.46	0.5002905728225594	0.11257615865127574	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	2.0	building_equal	profile	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.515	0.49889979135631424	0.05816525596765204	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	2.0	building_equal	mantel	300	199	0.03	0.01586185380943231	0.05602253914164096	0.52	0.49889979135631424	0.05816525596765204	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	2.0	building_equal	nested_max	300	199	0.03333333333333333	0.01820494733885481	0.06026182580405482	0.5125	0.49889979135631424	0.05816525596765204	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
seed1	balanced	conditional_null	2.0	building_equal	standardized_max	300	199	0.03	0.01586185380943231	0.05602253914164096	0.5225	0.49889979135631424	0.05816525596765204	72.0	12.0	12.0	0.0	0.5005092592592593	-0.0036141886584853933	-0.004993862077028639	0.8989859030451303	1.8048711320065514
