phase	configuration	method	epsilon	bandwidth_multiplier	batches	batch_size	total_observations	effect	effect_se	full_pathwise_slope	full_pathwise_slope_se	complete_refit_finite_slope	complete_refit_finite_slope_se	no_mad_indirect_slope	no_mad_indirect_slope_se	fixed_location_slope	fixed_location_slope_se	mad_indirect_effect_component	mad_indirect_effect_component_se	total_location_effect_component	total_location_effect_component_se	derivative_check_error	derivative_check_error_se	median_dot_x	median_dot_x_se	mad_dot_x	mad_dot_x_se	scale_dot_x	scale_dot_x_se	location_dot_x	location_dot_x_se	direct_location_dot_x	direct_location_dot_x_se	mad_indirect_location_dot_x	mad_indirect_location_dot_x_se	scale_coupling_x	scale_coupling_x_se	boundary_bandwidth_x	boundary_bandwidth_x_se	median_dot_y	median_dot_y_se	mad_dot_y	mad_dot_y_se	location_dot_y	location_dot_y_se	mad_indirect_location_dot_y	mad_indirect_location_dot_y_se	absolute_mean_derivative_check_error
sensitivity	moderate_skew	profile_correlation	0.0005	0.75	6	400000	2400000	0.2557314520560407	0.0006546501112744325	-0.131046388593507	0.0015452186993392993	-0.1348092966385698	0.0014167508484665445	-0.13491614060180976	0.0015883985487481623	-0.2080778757786662	0.0016762289454287649	0.00386975200830277	0.00011218039718552206	0.07703148718515923	0.00032163299832501106	-0.003762908045062805	0.0009484506961178458	-0.48353416143104155	0.0014720922267997699	0.06154309077512924	0.001591694416862004	0.09124378638320658	0.0023598461424396066	-0.17512967342715643	0.00045387185531879816	-0.16657123595954648	0.00045770639428092003	-0.00855843746760992	0.00023412203785056474	0.07040682708327554	0.0004030751829082146	0.060216292230838075	3.030649960510573e-05	-0.4849543210428271	0.0014739148620879822	0.06521606385808038	0.0027417663429945218	-0.17413830568265784	0.0011777861471960768	-0.008986034799694781	0.00038147084513461655	0.003762908045062805
sensitivity	moderate_skew	profile_correlation	0.0005	1.0	6	100000	600000	0.25688558871220096	0.0012227423395687561	-0.13897807341246138	0.006092779999043585	-0.13831117006126345	0.004919453271855634	-0.14243702255680893	0.0060782611635082995	-0.21396717694671177	0.005781113447367626	0.003458949144347546	0.0002161173711149463	0.07498910353425038	0.0007551184985956935	0.0006669033511979399	0.003054609316964781	-0.48186529838130165	0.0024605353950388747	0.06293665234254205	0.004806288000012146	0.09330988076305281	0.007125802588818007	-0.1730291800983296	0.001899004955786189	-0.1643400334746645	0.001860406831759837	-0.00868914662366513	0.0006831340826110388	0.06995569166661174	0.0008874514572071913	0.1060457102590751	5.830153951369345e-05	-0.4801157774646864	0.001192425614589432	0.05220287921752004	0.0038222046351424743	-0.17077288072308247	0.0015278276247247219	-0.007196116001606637	0.0005391897979344175	0.0006669033511979399
sensitivity	moderate_skew	profile_correlation	0.0005	1.0	6	400000	2400000	0.2557314520560407	0.0006546501112744325	-0.13114838633508738	0.0015410422614293622	-0.1348092966385698	0.0014167508484665445	-0.13491614060180976	0.0015883985487481623	-0.2080778757786662	0.0016762289454287649	0.0037677542667223923	0.00010235465665961739	0.07692948944357886	0.00032669297126493286	-0.003660910303482428	0.0009469751646678696	-0.4814477473150611	0.0014665389124370832	0.06007178708971528	0.0015133076553266718	0.08906243153921185	0.0022436299297873244	-0.17492549910686747	0.00043298930391384054	-0.16657123595954648	0.00045770639428092003	-0.008354263147320977	0.00022620629294511414	0.07040682708327554	0.0004030751829082146	0.08028838964111744	4.040866614013767e-05	-0.4829873134692222	0.0011619720253694464	0.0633393405531543	0.0024947684703329567	-0.17388083127166432	0.0011826593174991342	-0.008728560388701234	0.0003528377046917506	0.003660910303482428
sensitivity	moderate_skew	profile_correlation	0.0005	1.25	6	100000	600000	0.25688558871220096	0.0012227423395687561	-0.1391959299606541	0.0060761037421683955	-0.13831117006126345	0.004919453271855634	-0.14243702255680893	0.0060782611635082995	-0.21396717694671177	0.005781113447367626	0.003241092596154809	0.0001868162290911787	0.07477124698605764	0.0007485385915101776	0.0008847598993906766	0.0030649024992032616	-0.4762657226107368	0.0019769097987124926	0.0584230796358425	0.004171818351884816	0.08661805786810006	0.006185137888504428	-0.17240494236853862	0.0018866927429518191	-0.1643400334746645	0.001860406831759837	-0.008064908893874114	0.0005923675952685729	0.06995569166661174	0.0008874514572071913	0.1325571378238439	7.28769243921199e-05	-0.4753556208001757	0.0010762091430219758	0.0494214694663562	0.0030800828702041904	-0.1703914265974998	0.0014164424396521207	-0.006814661876023973	0.0004425501838944137	0.0008847598993906766
sensitivity	moderate_skew	profile_correlation	0.0005	1.25	6	400000	2400000	0.2557314520560407	0.0006546501112744325	-0.13126784520069787	0.001535701912236906	-0.1348092966385698	0.0014167508484665445	-0.13491614060180976	0.0015883985487481623	-0.2080778757786662	0.0016762289454287649	0.0036482954011118987	9.480447622141134e-05	0.07681003057796836	0.0003302295748200981	-0.003541451437871934	0.0009460068517205332	-0.4788985300902842	0.0014201769909529505	0.05828403816245312	0.001518310918109411	0.086411914979653	0.0022510477671890123	-0.17467744293366091	0.00043633230198428447	-0.16657123595954648	0.00045770639428092003	-0.008106206974114414	0.00022974443779007135	0.07040682708327554	0.0004030751829082146	0.10036048705139682	5.051083267517431e-05	-0.48039643386947833	0.0009711979260250243	0.06120478248900756	0.002313939809752595	-0.17358724095816236	0.0011816972441349416	-0.008434970075199284	0.000330521724746768	0.003541451437871934
sensitivity	strong_skew	cdelta_star	0.0005	0.75	6	100000	600000	1.305237400771112	0.00254140747062695	-0.008434503198260465	0.008420667703155213	-0.0080729986278912	0.008517941334591779	-0.010474260567130403	0.008417145674456693	-0.10658462497482472	0.008741994124772673	0.002039757368869939	6.042673541476414e-05	0.09815012177656428	0.0012629269737048194	0.0003615045703692643	0.0007361457448042619	-0.27632753979329294	0.0025565907628747825	0.13359544460764736	0.003490277692420026	0.19806860617529795	0.005174685706781931	-0.1908179532660463	0.0018279306354864876	-0.18683408629790624	0.001874612225704124	-0.003983866968140042	0.0002204212404936498	0.01444530000020207	0.0005626967350665786	0.07948606749626466	0.0001358749722996461	-0.2800804115235219	0.0024027422802513467	0.13356242850931366	0.0018694090242376284	-0.1887241337396044	0.0020756349071850495	-0.003911817250909759	0.00017180145388245272	0.0003615045703692643
sensitivity	strong_skew	cdelta_star	0.0005	0.75	6	400000	2400000	1.3063669471947332	0.0017964070889175492	-0.004693789135715619	0.001125685979609733	-0.004581029592591139	0.0011911145252676625	-0.006650170685926153	0.0011181215480585024	-0.10403231056533772	0.0014572105431383386	0.0019563815502105348	3.8809664658615405e-05	0.09933852142962213	0.000617113989777959	0.00011275954312447989	0.00016259602247063732	-0.2774966063856534	0.0006558431587270997	0.13267986106396013	0.0011948786982537173	0.1967111620134273	0.0017715271580309598	-0.1899157834761566	0.0010542885556103863	-0.1861583044086781	0.001137959383638048	-0.0037574790674784948	0.00014784416890703165	0.013731889583545142	0.00047883418074461576	0.06020592668060743	6.186285550580103e-05	-0.2792282279674863	0.0008466125561042029	0.13501659934601576	0.0014802838144295407	-0.19132563675874922	0.0007895269455312379	-0.0037546282029230506	0.00011424487803422017	0.00011275954312447989
sensitivity	strong_skew	cdelta_star	0.0005	1.0	6	100000	600000	1.305237400771112	0.00254140747062695	-0.008544149715646961	0.008419785414052824	-0.0080729986278912	0.008517941334591779	-0.010474260567130403	0.008417145674456693	-0.10658462497482472	0.008741994124772673	0.0019301108514834426	5.513094093537834e-05	0.09804047525917776	0.0012659639633865744	0.0004711510877557605	0.0007338829330783837	-0.2769430883947554	0.0021821265649072945	0.12656565060314875	0.00272096727278626	0.18764623358422836	0.0040341060786329075	-0.19060698860713396	0.0018311371936345726	-0.18683408629790624	0.001874612225704124	-0.0037729023092276915	0.0001954736464297617	0.01444530000020207	0.0005626967350665786	0.10598142332835286	0.0001811666297328648	-0.27994535984234686	0.0021240981781722487	0.12625984431580883	0.001858652463125856	-0.18851000282262276	0.002072817113239006	-0.0036976863339281407	0.00016194259340553808	0.0004711510877557605
sensitivity	strong_skew	cdelta_star	0.0005	1.0	6	400000	2400000	1.3063669471947332	0.0017964070889175492	-0.004753489609575862	0.0011243842714427298	-0.004581029592591139	0.0011911145252676625	-0.006650170685926153	0.0011181215480585024	-0.10403231056533772	0.0014572105431383386	0.0018966810763502914	3.624438966194087e-05	0.09927882095576189	0.0006171385254120351	0.0001724600169847231	0.00016579826117252	-0.27756746535414095	0.0005793107571928428	0.1287780309618705	0.0010715543531165416	0.1909263087040692	0.0015886864839305865	-0.18980578551099395	0.0010543295831865677	-0.1861583044086781	0.001137959383638048	-0.0036474811023159102	0.00014584725149701912	0.013731889583545142	0.00047883418074461576	0.08027456890747657	8.248380734106911e-05	-0.27896512812534835	0.0007345356622095405	0.1307579623087517	0.001183455730461838	-0.1912064104195954	0.0007825325457960973	-0.0036354018637692193	0.00010290262648254288	0.0001724600169847231
sensitivity	strong_skew	cdelta_star	0.0005	1.25	6	100000	600000	1.305237400771112	0.00254140747062695	-0.008665817673023256	0.0084196729765202	-0.0080729986278912	0.008517941334591779	-0.010474260567130403	0.008417145674456693	-0.10658462497482472	0.008741994124772673	0.0018084428941071474	5.16407473101037e-05	0.09791880730180147	0.0012677509129569284	0.0005928190451320557	0.0007327330456706038	-0.2772942998832338	0.0019420296332263137	0.1187308387128758	0.0022517300365779863	0.17603034147570965	0.003338414952230524	-0.19037273275873487	0.0018348570754075867	-0.18683408629790624	0.001874612225704124	-0.0035386464608285983	0.0001766405019993891	0.01444530000020207	0.0005626967350665786	0.13247677916044112	0.00022645828716607935	-0.2796576700616344	0.0020124123315353537	0.11816107313789063	0.0017223036339723027	-0.18827295483002918	0.0020698843798599596	-0.0034606383413345494	0.00015192953243618585	0.0005928190451320557
sensitivity	strong_skew	cdelta_star	0.0005	1.25	6	400000	2400000	1.3063669471947332	0.0017964070889175492	-0.004823484653461975	0.0011234440162641078	-0.004581029592591139	0.0011911145252676625	-0.006650170685926153	0.0011181215480585024	-0.10403231056533772	0.0014572105431383386	0.0018266860324641782	3.4554816390624335e-05	0.09920882591187576	0.0006174169160039869	0.00024245506087083638	0.00016785915869726845	-0.27776786704484696	0.0005633829476824168	0.12413652397858206	0.0010070282553064532	0.18404481045064577	0.0014930200913173461	-0.18967467034794402	0.001056101832962132	-0.1861583044086781	0.001137959383638048	-0.0035163659392659623	0.00014240776026292365	0.013731889583545142	0.00047883418074461576	0.10034321113434573	0.00010310475917633473	-0.2788792940563847	0.0006620963394504156	0.12582699043496479	0.0009818795464988106	-0.19106875680398164	0.000776266399850844	-0.0034977482481554426	9.374568891387262e-05	0.00024245506087083638
