phase	configuration	method	epsilon	bandwidth_multiplier	batches	batch_size	total_observations	effect	effect_se	full_pathwise_slope	full_pathwise_slope_se	complete_refit_finite_slope	complete_refit_finite_slope_se	no_mad_indirect_slope	no_mad_indirect_slope_se	fixed_location_slope	fixed_location_slope_se	mad_indirect_effect_component	mad_indirect_effect_component_se	total_location_effect_component	total_location_effect_component_se	derivative_check_error	derivative_check_error_se	median_dot_x	median_dot_x_se	mad_dot_x	mad_dot_x_se	scale_dot_x	scale_dot_x_se	location_dot_x	location_dot_x_se	direct_location_dot_x	direct_location_dot_x_se	mad_indirect_location_dot_x	mad_indirect_location_dot_x_se	scale_coupling_x	scale_coupling_x_se	boundary_bandwidth_x	boundary_bandwidth_x_se	median_dot_y	median_dot_y_se	mad_dot_y	mad_dot_y_se	location_dot_y	location_dot_y_se	mad_indirect_location_dot_y	mad_indirect_location_dot_y_se	absolute_mean_derivative_check_error
seed2	moderate_skew	cdelta_star	0.0002	1.0	10	100000	1000000	1.1840843289440028	0.0008534656355303271	-0.06188789227685208	0.002767349681600692	-0.061529149749994794	0.004088670761469894	-0.06368275659999699	0.0027655169435201682	-0.0996488779826539	0.002631155949407618	0.0017948643231448958	3.854304177425553e-05	0.03776098570580182	0.00037032821654482115	0.0003587425268572975	0.001732237671454503	-0.4747106960172626	0.001016082515778787	0.060802772716804857	0.002752024703368069	0.09014619082993489	0.0040801518252135	-0.1708269715596017	0.0016718191987959896	-0.16233584430499112	0.0014183252768365916	-0.00849112725461055	0.0004127366695758947	0.07066764499994324	0.00043583649925193476	0.10588819238311124	0.00011174694097041892	-0.47985143940722647	0.002779559462469962	0.05694723867397912	0.0026162491873969974	-0.1708070805652411	0.0018802649026534897	-0.00774454013676633	0.00037090100816627774	0.0003587425268572975
seed2	moderate_skew	cdelta_star	0.0005	1.0	10	100000	1000000	1.1840843289440028	0.0008534656355303271	-0.06188789227685208	0.002767349681600692	-0.061505901330161095	0.0032558058098115807	-0.06368275659999699	0.0027655169435201682	-0.0996488779826539	0.002631155949407618	0.0017948643231448958	3.854304177425553e-05	0.03776098570580182	0.00037032821654482115	0.00038199094669099656	0.0009056632754373103	-0.4747106960172626	0.001016082515778787	0.060802772716804857	0.002752024703368069	0.09014619082993489	0.0040801518252135	-0.1708269715596017	0.0016718191987959896	-0.16233584430499112	0.0014183252768365916	-0.00849112725461055	0.0004127366695758947	0.07066764499994324	0.00043583649925193476	0.10588819238311124	0.00011174694097041892	-0.47985143940722647	0.002779559462469962	0.05694723867397912	0.0026162491873969974	-0.1708070805652411	0.0018802649026534897	-0.00774454013676633	0.00037090100816627774	0.00038199094669099656
seed2	moderate_skew	cdelta_star	0.001	1.0	10	100000	1000000	1.1840843289440028	0.0008534656355303271	-0.06188789227685208	0.002767349681600692	-0.06120381589882484	0.0029209157603725007	-0.06368275659999699	0.0027655169435201682	-0.0996488779826539	0.002631155949407618	0.0017948643231448958	3.854304177425553e-05	0.03776098570580182	0.00037032821654482115	0.0006840763780272485	0.0004958589433612709	-0.4747106960172626	0.001016082515778787	0.060802772716804857	0.002752024703368069	0.09014619082993489	0.0040801518252135	-0.1708269715596017	0.0016718191987959896	-0.16233584430499112	0.0014183252768365916	-0.00849112725461055	0.0004127366695758947	0.07066764499994324	0.00043583649925193476	0.10588819238311124	0.00011174694097041892	-0.47985143940722647	0.002779559462469962	0.05694723867397912	0.0026162491873969974	-0.1708070805652411	0.0018802649026534897	-0.00774454013676633	0.00037090100816627774	0.0006840763780272485
seed2	moderate_skew	mantel	0.0002	1.0	10	100000	1000000	0.1593787067783557	0.001042048524966008	0.08169961307128909	0.003449010566856779	0.08172553329671012	0.003461923748855239	0.08169961307128909	0.003449010566856779	0.08169961307128909	0.003449010566856779	0.0	0.0	0.0	0.0	2.5920225421033337e-05	3.3000675466913565e-05	-0.4747106960172626	0.001016082515778787	0.060802772716804857	0.002752024703368069	0.09014619082993489	0.0040801518252135	-0.1708269715596017	0.0016718191987959896	-0.16233584430499112	0.0014183252768365916	-0.00849112725461055	0.0004127366695758947	0.07066764499994324	0.00043583649925193476	0.10588819238311124	0.00011174694097041892	-0.47985143940722647	0.002779559462469962	0.05694723867397912	0.0026162491873969974	-0.1708070805652411	0.0018802649026534897	-0.00774454013676633	0.00037090100816627774	2.5920225421033337e-05
seed2	moderate_skew	mantel	0.0005	1.0	10	100000	1000000	0.1593787067783557	0.001042048524966008	0.08169961307128909	0.003449010566856779	0.0817285304107157	0.003461081007557657	0.08169961307128909	0.003449010566856779	0.08169961307128909	0.003449010566856779	0.0	0.0	0.0	0.0	2.8917339426620668e-05	4.478736661807488e-05	-0.4747106960172626	0.001016082515778787	0.060802772716804857	0.002752024703368069	0.09014619082993489	0.0040801518252135	-0.1708269715596017	0.0016718191987959896	-0.16233584430499112	0.0014183252768365916	-0.00849112725461055	0.0004127366695758947	0.07066764499994324	0.00043583649925193476	0.10588819238311124	0.00011174694097041892	-0.47985143940722647	0.002779559462469962	0.05694723867397912	0.0026162491873969974	-0.1708070805652411	0.0018802649026534897	-0.00774454013676633	0.00037090100816627774	2.8917339426620668e-05
seed2	moderate_skew	mantel	0.001	1.0	10	100000	1000000	0.1593787067783557	0.001042048524966008	0.08169961307128909	0.003449010566856779	0.08171148217386154	0.0034516542867397177	0.08169961307128909	0.003449010566856779	0.08169961307128909	0.003449010566856779	0.0	0.0	0.0	0.0	1.1869102572453772e-05	5.076865286116461e-05	-0.4747106960172626	0.001016082515778787	0.060802772716804857	0.002752024703368069	0.09014619082993489	0.0040801518252135	-0.1708269715596017	0.0016718191987959896	-0.16233584430499112	0.0014183252768365916	-0.00849112725461055	0.0004127366695758947	0.07066764499994324	0.00043583649925193476	0.10588819238311124	0.00011174694097041892	-0.47985143940722647	0.002779559462469962	0.05694723867397912	0.0026162491873969974	-0.1708070805652411	0.0018802649026534897	-0.00774454013676633	0.00037090100816627774	1.1869102572453772e-05
seed2	moderate_skew	profile_correlation	0.0002	1.0	10	100000	1000000	0.25688148507970926	0.0008465790497644061	-0.13416353127942213	0.003613122190113783	-0.1334681933402304	0.0065660254086399375	-0.13778336312970854	0.0036023688783528365	-0.21032096817826545	0.003350815339801765	0.0036198318502863856	7.589842196264223e-05	0.0761574368988433	0.0006817150798839127	0.00069533793919173	0.003495667395449413	-0.4747106960172626	0.001016082515778787	0.060802772716804857	0.002752024703368069	0.09014619082993489	0.0040801518252135	-0.1708269715596017	0.0016718191987959896	-0.16233584430499112	0.0014183252768365916	-0.00849112725461055	0.0004127366695758947	0.07066764499994324	0.00043583649925193476	0.10588819238311124	0.00011174694097041892	-0.47985143940722647	0.002779559462469962	0.05694723867397912	0.0026162491873969974	-0.1708070805652411	0.0018802649026534897	-0.00774454013676633	0.00037090100816627774	0.00069533793919173
seed2	moderate_skew	profile_correlation	0.0005	1.0	10	100000	1000000	0.25688148507970926	0.0008465790497644061	-0.13416353127942213	0.003613122190113783	-0.13340518260538947	0.004707188794544607	-0.13778336312970854	0.0036023688783528365	-0.21032096817826545	0.003350815339801765	0.0036198318502863856	7.589842196264223e-05	0.0761574368988433	0.0006817150798839127	0.0007583486740326703	0.0018184728304972727	-0.4747106960172626	0.001016082515778787	0.060802772716804857	0.002752024703368069	0.09014619082993489	0.0040801518252135	-0.1708269715596017	0.0016718191987959896	-0.16233584430499112	0.0014183252768365916	-0.00849112725461055	0.0004127366695758947	0.07066764499994324	0.00043583649925193476	0.10588819238311124	0.00011174694097041892	-0.47985143940722647	0.002779559462469962	0.05694723867397912	0.0026162491873969974	-0.1708070805652411	0.0018802649026534897	-0.00774454013676633	0.00037090100816627774	0.0007583486740326703
seed2	moderate_skew	profile_correlation	0.001	1.0	10	100000	1000000	0.25688148507970926	0.0008465790497644061	-0.13416353127942213	0.003613122190113783	-0.13277894747228125	0.003978653649980369	-0.13778336312970854	0.0036023688783528365	-0.21032096817826545	0.003350815339801765	0.0036198318502863856	7.589842196264223e-05	0.0761574368988433	0.0006817150798839127	0.0013845838071408919	0.0010023435638300408	-0.4747106960172626	0.001016082515778787	0.060802772716804857	0.002752024703368069	0.09014619082993489	0.0040801518252135	-0.1708269715596017	0.0016718191987959896	-0.16233584430499112	0.0014183252768365916	-0.00849112725461055	0.0004127366695758947	0.07066764499994324	0.00043583649925193476	0.10588819238311124	0.00011174694097041892	-0.47985143940722647	0.002779559462469962	0.05694723867397912	0.0026162491873969974	-0.1708070805652411	0.0018802649026534897	-0.00774454013676633	0.00037090100816627774	0.0013845838071408919
seed2	strong_skew	cdelta_star	0.0002	1.0	10	100000	1000000	1.3074460957576066	0.001386247937682782	0.0018274280520995403	0.004883445702655305	0.0016764745177089146	0.0046037413068619505	-1.834228022560905e-05	0.004864006586551536	-0.09755480490532024	0.004802780873043821	0.0018457703323251494	4.873689202287635e-05	0.09938223295741978	0.0005241049337438772	-0.0001509535343906257	0.00045380376774438864	-0.27959982517073184	0.001137246695086786	0.12158103228492194	0.001930113700985733	0.18025603846562527	0.0028615865730814453	-0.19072780421814445	0.0009421486327622474	-0.18728159800877572	0.0009214338813779841	-0.0034462062093686893	0.00011381898976266218	0.013763385000207897	0.0004176101664394787	0.10605778998826594	0.00014141925917821317	-0.2780688285639633	0.0017855560588778275	0.12366465074854063	0.0019093668026255372	-0.1894475261622375	0.0007536344982786946	-0.0036198443048672943	0.00016443317162793375	0.0001509535343906257
