phase	node_strength	dyad_strength	raw_strength_ratio	fisher_z_strength_ratio	dyadic_weight	node_weight	repetitions	n_perm	profile_power	mantel_power	power_difference	paired_standard_error	paired_ci_low	paired_ci_high	profile_only_rejections	mantel_only_rejections	both_reject	neither_reject	maximum_huber_cdelta_pearson_p_difference
extension_replication	0.35	0.65	0.5384615384615384	0.4713586535697024	0.0	1.0	600	199	0.5516666666666666	0.46	0.09166666666666666	0.01684311164667909	0.058654167839175646	0.12467916549415767	81	26	250	243	0.0
extension_replication	0.35	0.65	0.5384615384615384	0.4713586535697024	0.025	0.975	600	199	0.5	0.4266666666666667	0.07333333333333333	0.016409253104897322	0.04117119724773458	0.10549546941893209	72	28	228	272	0.0
extension_replication	0.35	0.65	0.5384615384615384	0.4713586535697024	0.05	0.95	600	199	0.43666666666666665	0.3883333333333333	0.04833333333333333	0.015612012316952553	0.01773378919210633	0.07893287747456033	59	30	203	308	0.0
extension_replication	0.35	0.65	0.5384615384615384	0.4713586535697024	0.075	0.925	600	199	0.4	0.3516666666666667	0.04833333333333333	0.015067861087979544	0.01880032560089343	0.07786634106577324	56	27	184	333	0.0
extension_replication	0.35	0.65	0.5384615384615384	0.4713586535697024	0.1	0.9	600	199	0.36	0.32	0.04	0.013859940151847664	0.01283451730237858	0.06716548269762142	47	23	169	361	0.0
extension_replication	0.35	0.65	0.5384615384615384	0.4713586535697024	0.125	0.875	600	199	0.30833333333333335	0.30333333333333334	0.005	0.012368956959726382	-0.019243155641063707	0.02924315564106371	29	26	156	389	0.0
extension_replication	0.35	0.65	0.5384615384615384	0.4713586535697024	0.15	0.85	600	199	0.3016666666666667	0.28833333333333333	0.013333333333333334	0.013744360236952871	-0.013605612731094294	0.040272279397760964	38	30	143	389	0.0
extension_replication	0.35	0.65	0.5384615384615384	0.4713586535697024	0.175	0.825	600	199	0.275	0.285	-0.01	0.013338201671045224	-0.03614287527524864	0.016142875275248637	29	35	136	400	0.0
