phase	configuration	method	epsilon	bandwidth_multiplier	batches	batch_size	total_observations	effect	effect_se	full_pathwise_slope	full_pathwise_slope_se	complete_refit_finite_slope	complete_refit_finite_slope_se	no_mad_indirect_slope	no_mad_indirect_slope_se	fixed_location_slope	fixed_location_slope_se	mad_indirect_effect_component	mad_indirect_effect_component_se	total_location_effect_component	total_location_effect_component_se	derivative_check_error	derivative_check_error_se	median_dot_x	median_dot_x_se	mad_dot_x	mad_dot_x_se	scale_dot_x	scale_dot_x_se	location_dot_x	location_dot_x_se	direct_location_dot_x	direct_location_dot_x_se	mad_indirect_location_dot_x	mad_indirect_location_dot_x_se	scale_coupling_x	scale_coupling_x_se	boundary_bandwidth_x	boundary_bandwidth_x_se	median_dot_y	median_dot_y_se	mad_dot_y	mad_dot_y_se	location_dot_y	location_dot_y_se	mad_indirect_location_dot_y	mad_indirect_location_dot_y_se	absolute_mean_derivative_check_error
combined	moderate_skew	cdelta_star	0.0002	1.0	20	100000	2000000	1.1843898658847294	0.0005802078667632747	-0.05994297707007342	0.0021709174037969144	-0.05907951071504325	0.0026817999054475233	-0.06176570891760462	0.0021683309138933876	-0.09767330528781806	0.00210314669622943	0.001822731847531192	3.0081498036749515e-05	0.03773032821774462	0.0002076302626824909	0.0008634663550301805	0.0010656595427216502	-0.4743880849201087	0.001294681460806447	0.05963129393898199	0.0021468639405100103	0.0884093563939347	0.003182940478200142	-0.17017465711094032	0.0012691151307283265	-0.16194648819954574	0.001083139661882586	-0.008228168911394594	0.0003058013351070416	0.06986266249994394	0.0003412779266164128	0.10593589071994625	7.168613192422964e-05	-0.47845862730968947	0.0017801753443881278	0.0602434664461682	0.002234976859724355	-0.1701982237088672	0.0012941888985416505	-0.008209175495554043	0.0003196179061089897	0.0008634663550301805
combined	moderate_skew	cdelta_star	0.0005	1.0	20	100000	2000000	1.1843898658847294	0.0005802078667632747	-0.05994297707007342	0.0021709174037969144	-0.059415750323355	0.0023263057014701154	-0.06176570891760462	0.0021683309138933876	-0.09767330528781806	0.00210314669622943	0.001822731847531192	3.0081498036749515e-05	0.03773032821774462	0.0002076302626824909	0.0005272267467184302	0.0005697464396823598	-0.4743880849201087	0.001294681460806447	0.05963129393898199	0.0021468639405100103	0.0884093563939347	0.003182940478200142	-0.17017465711094032	0.0012691151307283265	-0.16194648819954574	0.001083139661882586	-0.008228168911394594	0.0003058013351070416	0.06986266249994394	0.0003412779266164128	0.10593589071994625	7.168613192422964e-05	-0.47845862730968947	0.0017801753443881278	0.0602434664461682	0.002234976859724355	-0.1701982237088672	0.0012941888985416505	-0.008209175495554043	0.0003196179061089897	0.0005272267467184302
combined	moderate_skew	cdelta_star	0.001	1.0	20	100000	2000000	1.1843898658847294	0.0005802078667632747	-0.05994297707007342	0.0021709174037969144	-0.05904509822696191	0.0023138647300312673	-0.06176570891760462	0.0021683309138933876	-0.09767330528781806	0.00210314669622943	0.001822731847531192	3.0081498036749515e-05	0.03773032821774462	0.0002076302626824909	0.0008978788431115173	0.0003838987077907043	-0.4743880849201087	0.001294681460806447	0.05963129393898199	0.0021468639405100103	0.0884093563939347	0.003182940478200142	-0.17017465711094032	0.0012691151307283265	-0.16194648819954574	0.001083139661882586	-0.008228168911394594	0.0003058013351070416	0.06986266249994394	0.0003412779266164128	0.10593589071994625	7.168613192422964e-05	-0.47845862730968947	0.0017801753443881278	0.0602434664461682	0.002234976859724355	-0.1701982237088672	0.0012941888985416505	-0.008209175495554043	0.0003196179061089897	0.0008978788431115173
combined	moderate_skew	mantel	0.0002	1.0	20	100000	2000000	0.15979055636264045	0.0008660049899775912	0.08042442184496444	0.002314614689456695	0.08044104281694844	0.0023244490918101256	0.08042442184496444	0.002314614689456695	0.08042442184496444	0.002314614689456695	0.0	0.0	0.0	0.0	1.6620971984001447e-05	2.2781180609731727e-05	-0.4743880849201087	0.001294681460806447	0.05963129393898199	0.0021468639405100103	0.0884093563939347	0.003182940478200142	-0.17017465711094032	0.0012691151307283265	-0.16194648819954574	0.001083139661882586	-0.008228168911394594	0.0003058013351070416	0.06986266249994394	0.0003412779266164128	0.10593589071994625	7.168613192422964e-05	-0.47845862730968947	0.0017801753443881278	0.0602434664461682	0.002234976859724355	-0.1701982237088672	0.0012941888985416505	-0.008209175495554043	0.0003196179061089897	1.6620971984001447e-05
combined	moderate_skew	mantel	0.0005	1.0	20	100000	2000000	0.15979055636264045	0.0008660049899775912	0.08042442184496444	0.002314614689456695	0.08043704172956273	0.0023201528919918283	0.08042442184496444	0.002314614689456695	0.08042442184496444	0.002314614689456695	0.0	0.0	0.0	0.0	1.2619884598288194e-05	3.403556947913429e-05	-0.4743880849201087	0.001294681460806447	0.05963129393898199	0.0021468639405100103	0.0884093563939347	0.003182940478200142	-0.17017465711094032	0.0012691151307283265	-0.16194648819954574	0.001083139661882586	-0.008228168911394594	0.0003058013351070416	0.06986266249994394	0.0003412779266164128	0.10593589071994625	7.168613192422964e-05	-0.47845862730968947	0.0017801753443881278	0.0602434664461682	0.002234976859724355	-0.1701982237088672	0.0012941888985416505	-0.008209175495554043	0.0003196179061089897	1.2619884598288194e-05
combined	moderate_skew	mantel	0.001	1.0	20	100000	2000000	0.15979055636264045	0.0008660049899775912	0.08042442184496444	0.002314614689456695	0.0804240457692354	0.002316748302313161	0.08042442184496444	0.002314614689456695	0.08042442184496444	0.002314614689456695	0.0	0.0	0.0	0.0	-3.7607572904510555e-07	3.7178016289465886e-05	-0.4743880849201087	0.001294681460806447	0.05963129393898199	0.0021468639405100103	0.0884093563939347	0.003182940478200142	-0.17017465711094032	0.0012691151307283265	-0.16194648819954574	0.001083139661882586	-0.008228168911394594	0.0003058013351070416	0.06986266249994394	0.0003412779266164128	0.10593589071994625	7.168613192422964e-05	-0.47845862730968947	0.0017801753443881278	0.0602434664461682	0.002234976859724355	-0.1701982237088672	0.0012941888985416505	-0.008209175495554043	0.0003196179061089897	3.7607572904510555e-07
combined	moderate_skew	profile_correlation	0.0002	1.0	20	100000	2000000	0.2572840839195548	0.0006587986030959097	-0.1308605868154999	0.0027649687843105722	-0.12911609452991024	0.0040380631655325275	-0.13452861548540887	0.0027563263809720325	-0.20677718763259928	0.0026715676627290085	0.003668028669908968	6.218664351958304e-05	0.07591660081709933	0.000393581518545001	0.0017444922855896668	0.0021464592105773336	-0.4743880849201087	0.001294681460806447	0.05963129393898199	0.0021468639405100103	0.0884093563939347	0.003182940478200142	-0.17017465711094032	0.0012691151307283265	-0.16194648819954574	0.001083139661882586	-0.008228168911394594	0.0003058013351070416	0.06986266249994394	0.0003412779266164128	0.10593589071994625	7.168613192422964e-05	-0.47845862730968947	0.0017801753443881278	0.0602434664461682	0.002234976859724355	-0.1701982237088672	0.0012941888985416505	-0.008209175495554043	0.0003196179061089897	0.0017444922855896668
combined	moderate_skew	profile_correlation	0.0005	1.0	20	100000	2000000	0.2572840839195548	0.0006587986030959097	-0.1308605868154999	0.0027649687843105722	-0.1298011681233141	0.003178580289738034	-0.13452861548540887	0.0027563263809720325	-0.20677718763259928	0.0026715676627290085	0.003668028669908968	6.218664351958304e-05	0.07591660081709933	0.000393581518545001	0.0010594186921858047	0.0011417040615002948	-0.4743880849201087	0.001294681460806447	0.05963129393898199	0.0021468639405100103	0.0884093563939347	0.003182940478200142	-0.17017465711094032	0.0012691151307283265	-0.16194648819954574	0.001083139661882586	-0.008228168911394594	0.0003058013351070416	0.06986266249994394	0.0003412779266164128	0.10593589071994625	7.168613192422964e-05	-0.47845862730968947	0.0017801753443881278	0.0602434664461682	0.002234976859724355	-0.1701982237088672	0.0012941888985416505	-0.008209175495554043	0.0003196179061089897	0.0010594186921858047
combined	moderate_skew	profile_correlation	0.001	1.0	20	100000	2000000	0.2572840839195548	0.0006587986030959097	-0.1308605868154999	0.0027649687843105722	-0.12903565059460834	0.0031115883103245844	-0.13452861548540887	0.0027563263809720325	-0.20677718763259928	0.0026715676627290085	0.003668028669908968	6.218664351958304e-05	0.07591660081709933	0.000393581518545001	0.0018249362208915994	0.0007730033867706054	-0.4743880849201087	0.001294681460806447	0.05963129393898199	0.0021468639405100103	0.0884093563939347	0.003182940478200142	-0.17017465711094032	0.0012691151307283265	-0.16194648819954574	0.001083139661882586	-0.008228168911394594	0.0003058013351070416	0.06986266249994394	0.0003412779266164128	0.10593589071994625	7.168613192422964e-05	-0.47845862730968947	0.0017801753443881278	0.0602434664461682	0.002234976859724355	-0.1701982237088672	0.0012941888985416505	-0.008209175495554043	0.0003196179061089897	0.0018249362208915994
combined	strong_skew	cdelta_star	0.0002	1.0	20	100000	2000000	1.3060360148794297	0.001265048269949877	-0.007932024182614192	0.0037320425739787184	-0.0076443297092609885	0.0035376627616608195	-0.009759028356377972	0.003731110324894844	-0.10650909503316897	0.0035925254539989114	0.001827004173763782	3.3922876145099286e-05	0.09857707085055478	0.00048572614469907305	0.0002876944733532019	0.00028961724960789126	-0.2770573531591406	0.0012032112985696421	0.1234500196457589	0.0012938148423629293	0.18302699912680218	0.001918209885287278	-0.1893130968871145	0.0008563270340221	-0.1858235947050984	0.0008366466726511038	-0.003489502182016094	0.00010227584878514475	0.013700170000206593	0.0003449319510557779	0.1060132233311829	9.019808588214632e-05	-0.27946289140341707	0.0011973624416706844	0.12202124606559858	0.001416848466853923	-0.18965291218322003	0.0008304377132670579	-0.0035406288501219525	9.683905282515862e-05	0.0002876944733532019
