phase	node_strength	dyad_strength	raw_strength_ratio	fisher_z_strength_ratio	dyadic_weight	node_weight	repetitions	n_perm	profile_power	mantel_power	power_difference	paired_standard_error	paired_ci_low	paired_ci_high	profile_only_rejections	mantel_only_rejections	both_reject	neither_reject	maximum_huber_cdelta_pearson_p_difference
extension	0.35	0.65	0.5384615384615384	0.4713586535697024	0.0	1.0	600	199	0.535	0.43833333333333335	0.09666666666666666	0.016879003540695284	0.06358381972690391	0.12974951360642942	83	25	238	254	0.0
extension	0.35	0.65	0.5384615384615384	0.4713586535697024	0.025	0.975	600	199	0.47333333333333333	0.4	0.07333333333333333	0.016744946939478065	0.040513237331956324	0.10615342933471034	74	30	210	286	0.0
extension	0.35	0.65	0.5384615384615384	0.4713586535697024	0.05	0.95	600	199	0.415	0.38	0.035	0.014944248088083822	0.005709273747355713	0.06429072625264429	51	30	198	321	0.0
extension	0.35	0.65	0.5384615384615384	0.4713586535697024	0.075	0.925	600	199	0.36333333333333334	0.3383333333333333	0.025	0.015162356368320707	-0.004718218481908586	0.05471821848190859	49	34	169	348	0.0
extension	0.35	0.65	0.5384615384615384	0.4713586535697024	0.1	0.9	600	199	0.32666666666666666	0.32166666666666666	0.005	0.015011125534627995	-0.024421806047870868	0.034421806047870866	42	39	154	365	0.0
extension	0.35	0.65	0.5384615384615384	0.4713586535697024	0.125	0.875	600	199	0.3	0.2916666666666667	0.008333333333333333	0.013851740339875402	-0.018816077732822456	0.03548274439948912	37	32	143	388	0.0
extension	0.35	0.65	0.5384615384615384	0.4713586535697024	0.15	0.85	600	199	0.2783333333333333	0.265	0.013333333333333334	0.013945331426531529	-0.013999516262668462	0.04066618292933513	39	31	128	402	0.0
extension	0.35	0.65	0.5384615384615384	0.4713586535697024	0.175	0.825	600	199	0.25	0.24666666666666667	0.0033333333333333335	0.013754478537435178	-0.023625444600039614	0.030292111266706282	35	33	115	417	0.0
