design	scenario	temperature	aggregation	method	repetitions	reject_count	rejection_rate	wilson_low	wilson_high	mean_profile_weight
balanced	radial_node	0.1	sqrt_rooms	profile	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5008849492516904
balanced	radial_node	0.1	sqrt_rooms	standardized_max	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5008849492516904
balanced	radial_node	0.25	building_equal	cv_retrained	600	224	0.37333333333333335	0.33555152599322907	0.41272677159690857	0.502211955977749
balanced	radial_node	0.25	building_equal	cv_standardized	600	224	0.37333333333333335	0.33555152599322907	0.41272677159690857	0.49338591277907623
balanced	radial_node	0.25	building_equal	mantel	600	164	0.2733333333333333	0.23919928040395344	0.3103513573889243	0.502211955977749
balanced	radial_node	0.25	building_equal	nested_max	600	180	0.3	0.2646994532170419	0.33784522718843846	0.502211955977749
balanced	radial_node	0.25	building_equal	profile	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.502211955977749
balanced	radial_node	0.25	building_equal	standardized_max	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.502211955977749
balanced	radial_node	0.25	room_equal	cv_retrained	600	224	0.37333333333333335	0.33555152599322907	0.41272677159690857	0.502211955977749
balanced	radial_node	0.25	room_equal	cv_standardized	600	224	0.37333333333333335	0.33555152599322907	0.41272677159690857	0.49338591277907623
balanced	radial_node	0.25	room_equal	mantel	600	164	0.2733333333333333	0.23919928040395344	0.3103513573889243	0.502211955977749
balanced	radial_node	0.25	room_equal	nested_max	600	180	0.3	0.2646994532170419	0.33784522718843846	0.502211955977749
balanced	radial_node	0.25	room_equal	profile	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.502211955977749
balanced	radial_node	0.25	room_equal	standardized_max	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.502211955977749
balanced	radial_node	0.25	sqrt_rooms	cv_retrained	600	224	0.37333333333333335	0.33555152599322907	0.41272677159690857	0.502211955977749
balanced	radial_node	0.25	sqrt_rooms	cv_standardized	600	224	0.37333333333333335	0.33555152599322907	0.41272677159690857	0.49338591277907634
balanced	radial_node	0.25	sqrt_rooms	mantel	600	164	0.2733333333333333	0.23919928040395344	0.3103513573889243	0.502211955977749
balanced	radial_node	0.25	sqrt_rooms	nested_max	600	180	0.3	0.2646994532170419	0.33784522718843846	0.502211955977749
balanced	radial_node	0.25	sqrt_rooms	profile	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.502211955977749
balanced	radial_node	0.25	sqrt_rooms	standardized_max	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.502211955977749
balanced	radial_node	0.5	building_equal	cv_retrained	600	221	0.36833333333333335	0.3306892770911631	0.40765263750911157	0.5044209356985533
balanced	radial_node	0.5	building_equal	cv_standardized	600	224	0.37333333333333335	0.33555152599322907	0.41272677159690857	0.48706324418261676
balanced	radial_node	0.5	building_equal	mantel	600	164	0.2733333333333333	0.23919928040395344	0.3103513573889243	0.5044209356985533
balanced	radial_node	0.5	building_equal	nested_max	600	180	0.3	0.2646994532170419	0.33784522718843846	0.5044209356985533
balanced	radial_node	0.5	building_equal	profile	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5044209356985533
balanced	radial_node	0.5	building_equal	standardized_max	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5044209356985533
balanced	radial_node	0.5	room_equal	cv_retrained	600	221	0.36833333333333335	0.3306892770911631	0.40765263750911157	0.5044209356985533
balanced	radial_node	0.5	room_equal	cv_standardized	600	224	0.37333333333333335	0.33555152599322907	0.41272677159690857	0.48706324418261676
balanced	radial_node	0.5	room_equal	mantel	600	164	0.2733333333333333	0.23919928040395344	0.3103513573889243	0.5044209356985533
balanced	radial_node	0.5	room_equal	nested_max	600	180	0.3	0.2646994532170419	0.33784522718843846	0.5044209356985533
balanced	radial_node	0.5	room_equal	profile	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5044209356985533
balanced	radial_node	0.5	room_equal	standardized_max	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5044209356985533
balanced	radial_node	0.5	sqrt_rooms	cv_retrained	600	221	0.36833333333333335	0.3306892770911631	0.40765263750911157	0.5044209356985533
balanced	radial_node	0.5	sqrt_rooms	cv_standardized	600	224	0.37333333333333335	0.33555152599322907	0.41272677159690857	0.48706324418261676
balanced	radial_node	0.5	sqrt_rooms	mantel	600	164	0.2733333333333333	0.23919928040395344	0.3103513573889243	0.5044209356985533
balanced	radial_node	0.5	sqrt_rooms	nested_max	600	180	0.3	0.2646994532170419	0.33784522718843846	0.5044209356985533
balanced	radial_node	0.5	sqrt_rooms	profile	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5044209356985533
balanced	radial_node	0.5	sqrt_rooms	standardized_max	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5044209356985533
balanced	radial_node	1.0	building_equal	cv_retrained	600	219	0.365	0.32745022590284734	0.4042674333708519	0.5088181677165511
balanced	radial_node	1.0	building_equal	cv_standardized	600	218	0.36333333333333334	0.3258314389005266	0.40257409270988503	0.47600496331209075
balanced	radial_node	1.0	building_equal	mantel	600	164	0.2733333333333333	0.23919928040395344	0.3103513573889243	0.5088181677165511
balanced	radial_node	1.0	building_equal	nested_max	600	180	0.3	0.2646994532170419	0.33784522718843846	0.5088181677165511
balanced	radial_node	1.0	building_equal	profile	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5088181677165511
balanced	radial_node	1.0	building_equal	standardized_max	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5088181677165511
balanced	radial_node	1.0	room_equal	cv_retrained	600	219	0.365	0.32745022590284734	0.4042674333708519	0.5088181677165511
balanced	radial_node	1.0	room_equal	cv_standardized	600	218	0.36333333333333334	0.3258314389005266	0.40257409270988503	0.47600496331209075
balanced	radial_node	1.0	room_equal	mantel	600	164	0.2733333333333333	0.23919928040395344	0.3103513573889243	0.5088181677165511
balanced	radial_node	1.0	room_equal	nested_max	600	180	0.3	0.2646994532170419	0.33784522718843846	0.5088181677165511
balanced	radial_node	1.0	room_equal	profile	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5088181677165511
balanced	radial_node	1.0	room_equal	standardized_max	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5088181677165511
balanced	radial_node	1.0	sqrt_rooms	cv_retrained	600	219	0.365	0.32745022590284734	0.4042674333708519	0.5088181677165511
balanced	radial_node	1.0	sqrt_rooms	cv_standardized	600	218	0.36333333333333334	0.3258314389005266	0.40257409270988503	0.47600496331209075
balanced	radial_node	1.0	sqrt_rooms	mantel	600	164	0.2733333333333333	0.23919928040395344	0.3103513573889243	0.5088181677165511
balanced	radial_node	1.0	sqrt_rooms	nested_max	600	180	0.3	0.2646994532170419	0.33784522718843846	0.5088181677165511
balanced	radial_node	1.0	sqrt_rooms	profile	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5088181677165511
balanced	radial_node	1.0	sqrt_rooms	standardized_max	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5088181677165511
balanced	radial_node	16.0	building_equal	cv_retrained	600	149	0.24833333333333332	0.21543706961349934	0.28443165323006336	0.5848513062446937
balanced	radial_node	16.0	building_equal	cv_standardized	600	177	0.295	0.25990668214519635	0.332701615270421	0.43636683822867117
balanced	radial_node	16.0	building_equal	mantel	600	164	0.2733333333333333	0.23919928040395344	0.3103513573889243	0.5848513062446937
balanced	radial_node	16.0	building_equal	nested_max	600	180	0.3	0.2646994532170419	0.33784522718843846	0.5848513062446937
balanced	radial_node	16.0	building_equal	profile	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5848513062446937
balanced	radial_node	16.0	building_equal	standardized_max	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5848513062446937
balanced	radial_node	16.0	room_equal	cv_retrained	600	149	0.24833333333333332	0.21543706961349934	0.28443165323006336	0.5848513062446936
balanced	radial_node	16.0	room_equal	cv_standardized	600	177	0.295	0.25990668214519635	0.332701615270421	0.43636683822867106
balanced	radial_node	16.0	room_equal	mantel	600	164	0.2733333333333333	0.23919928040395344	0.3103513573889243	0.5848513062446936
balanced	radial_node	16.0	room_equal	nested_max	600	180	0.3	0.2646994532170419	0.33784522718843846	0.5848513062446936
balanced	radial_node	16.0	room_equal	profile	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5848513062446936
balanced	radial_node	16.0	room_equal	standardized_max	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5848513062446936
balanced	radial_node	16.0	sqrt_rooms	cv_retrained	600	149	0.24833333333333332	0.21543706961349934	0.28443165323006336	0.5848513062446937
balanced	radial_node	16.0	sqrt_rooms	cv_standardized	600	177	0.295	0.25990668214519635	0.332701615270421	0.43636683822867117
balanced	radial_node	16.0	sqrt_rooms	mantel	600	164	0.2733333333333333	0.23919928040395344	0.3103513573889243	0.5848513062446937
balanced	radial_node	16.0	sqrt_rooms	nested_max	600	180	0.3	0.2646994532170419	0.33784522718843846	0.5848513062446937
balanced	radial_node	16.0	sqrt_rooms	profile	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5848513062446937
balanced	radial_node	16.0	sqrt_rooms	standardized_max	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5848513062446937
balanced	radial_node	2.0	building_equal	cv_retrained	600	215	0.35833333333333334	0.3209780495902078	0.39749109903034086	0.517450125014124
balanced	radial_node	2.0	building_equal	cv_standardized	600	202	0.33666666666666667	0.2999991284980691	0.3754123604997399	0.4608121793105015
balanced	radial_node	2.0	building_equal	mantel	600	164	0.2733333333333333	0.23919928040395344	0.3103513573889243	0.517450125014124
balanced	radial_node	2.0	building_equal	nested_max	600	180	0.3	0.2646994532170419	0.33784522718843846	0.517450125014124
balanced	radial_node	2.0	building_equal	profile	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.517450125014124
balanced	radial_node	2.0	building_equal	standardized_max	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.517450125014124
balanced	radial_node	2.0	room_equal	cv_retrained	600	215	0.35833333333333334	0.3209780495902078	0.39749109903034086	0.517450125014124
balanced	radial_node	2.0	room_equal	cv_standardized	600	202	0.33666666666666667	0.2999991284980691	0.3754123604997399	0.4608121793105015
balanced	radial_node	2.0	room_equal	mantel	600	164	0.2733333333333333	0.23919928040395344	0.3103513573889243	0.517450125014124
balanced	radial_node	2.0	room_equal	nested_max	600	180	0.3	0.2646994532170419	0.33784522718843846	0.517450125014124
balanced	radial_node	2.0	room_equal	profile	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.517450125014124
balanced	radial_node	2.0	room_equal	standardized_max	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.517450125014124
balanced	radial_node	2.0	sqrt_rooms	cv_retrained	600	215	0.35833333333333334	0.3209780495902078	0.39749109903034086	0.5174501250141241
balanced	radial_node	2.0	sqrt_rooms	cv_standardized	600	202	0.33666666666666667	0.2999991284980691	0.3754123604997399	0.4608121793105017
balanced	radial_node	2.0	sqrt_rooms	mantel	600	164	0.2733333333333333	0.23919928040395344	0.3103513573889243	0.5174501250141241
balanced	radial_node	2.0	sqrt_rooms	nested_max	600	180	0.3	0.2646994532170419	0.33784522718843846	0.5174501250141241
balanced	radial_node	2.0	sqrt_rooms	profile	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5174501250141241
balanced	radial_node	2.0	sqrt_rooms	standardized_max	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5174501250141241
balanced	radial_node	4.0	building_equal	cv_retrained	600	193	0.32166666666666666	0.2855266131737779	0.3600757268544421	0.5335173429874502
balanced	radial_node	4.0	building_equal	cv_standardized	600	181	0.3016666666666667	0.26629818895612284	0.33955861911264523	0.4473258325401655
balanced	radial_node	4.0	building_equal	mantel	600	164	0.2733333333333333	0.23919928040395344	0.3103513573889243	0.5335173429874502
balanced	radial_node	4.0	building_equal	nested_max	600	180	0.3	0.2646994532170419	0.33784522718843846	0.5335173429874502
balanced	radial_node	4.0	building_equal	profile	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5335173429874502
balanced	radial_node	4.0	building_equal	standardized_max	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5335173429874502
balanced	radial_node	4.0	room_equal	cv_retrained	600	193	0.32166666666666666	0.2855266131737779	0.3600757268544421	0.5335173429874502
balanced	radial_node	4.0	room_equal	cv_standardized	600	181	0.3016666666666667	0.26629818895612284	0.33955861911264523	0.4473258325401655
balanced	radial_node	4.0	room_equal	mantel	600	164	0.2733333333333333	0.23919928040395344	0.3103513573889243	0.5335173429874502
balanced	radial_node	4.0	room_equal	nested_max	600	180	0.3	0.2646994532170419	0.33784522718843846	0.5335173429874502
balanced	radial_node	4.0	room_equal	profile	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5335173429874502
balanced	radial_node	4.0	room_equal	standardized_max	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5335173429874502
balanced	radial_node	4.0	sqrt_rooms	cv_retrained	600	193	0.32166666666666666	0.2855266131737779	0.3600757268544421	0.5335173429874505
balanced	radial_node	4.0	sqrt_rooms	cv_standardized	600	181	0.3016666666666667	0.26629818895612284	0.33955861911264523	0.4473258325401656
balanced	radial_node	4.0	sqrt_rooms	mantel	600	164	0.2733333333333333	0.23919928040395344	0.3103513573889243	0.5335173429874505
balanced	radial_node	4.0	sqrt_rooms	nested_max	600	180	0.3	0.2646994532170419	0.33784522718843846	0.5335173429874505
balanced	radial_node	4.0	sqrt_rooms	profile	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5335173429874505
balanced	radial_node	4.0	sqrt_rooms	standardized_max	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.5335173429874505
balanced	radial_node	8.0	building_equal	cv_retrained	600	170	0.2833333333333333	0.24874395753830095	0.3206794462343028	0.558619066715465
balanced	radial_node	8.0	building_equal	cv_standardized	600	178	0.2966666666666667	0.2615036970694153	0.3344167280094898	0.43986150869304375
balanced	radial_node	8.0	building_equal	mantel	600	164	0.2733333333333333	0.23919928040395344	0.3103513573889243	0.558619066715465
balanced	radial_node	8.0	building_equal	nested_max	600	180	0.3	0.2646994532170419	0.33784522718843846	0.558619066715465
balanced	radial_node	8.0	building_equal	profile	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.558619066715465
balanced	radial_node	8.0	building_equal	standardized_max	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.558619066715465
balanced	radial_node	8.0	room_equal	cv_retrained	600	170	0.2833333333333333	0.24874395753830095	0.3206794462343028	0.558619066715465
balanced	radial_node	8.0	room_equal	cv_standardized	600	178	0.2966666666666667	0.2615036970694153	0.3344167280094898	0.43986150869304375
balanced	radial_node	8.0	room_equal	mantel	600	164	0.2733333333333333	0.23919928040395344	0.3103513573889243	0.558619066715465
balanced	radial_node	8.0	room_equal	nested_max	600	180	0.3	0.2646994532170419	0.33784522718843846	0.558619066715465
balanced	radial_node	8.0	room_equal	profile	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.558619066715465
balanced	radial_node	8.0	room_equal	standardized_max	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.558619066715465
balanced	radial_node	8.0	sqrt_rooms	cv_retrained	600	170	0.2833333333333333	0.24874395753830095	0.3206794462343028	0.558619066715465
balanced	radial_node	8.0	sqrt_rooms	cv_standardized	600	178	0.2966666666666667	0.2615036970694153	0.3344167280094898	0.43986150869304386
balanced	radial_node	8.0	sqrt_rooms	mantel	600	164	0.2733333333333333	0.23919928040395344	0.3103513573889243	0.558619066715465
balanced	radial_node	8.0	sqrt_rooms	nested_max	600	180	0.3	0.2646994532170419	0.33784522718843846	0.558619066715465
balanced	radial_node	8.0	sqrt_rooms	profile	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.558619066715465
balanced	radial_node	8.0	sqrt_rooms	standardized_max	600	182	0.30333333333333334	0.2678974928892395	0.3412714428428163	0.558619066715465
balanced	radial_node_size_only	0.0	building_equal	cv_retrained	600	374	0.6233333333333333	0.5838929047691053	0.6612045423141819	0.4999999999999999
balanced	radial_node_size_only	0.0	building_equal	cv_standardized	600	361	0.6016666666666667	0.5619675145438126	0.640072272916735	0.4999999999999999
balanced	radial_node_size_only	0.0	building_equal	mantel	600	385	0.6416666666666667	0.6025089009696593	0.6790219504097924	0.4999999999999999
balanced	radial_node_size_only	0.0	building_equal	nested_max	600	402	0.67	0.63139862659332	0.7064383950620219	0.4999999999999999
balanced	radial_node_size_only	0.0	building_equal	profile	600	402	0.67	0.63139862659332	0.7064383950620219	0.4999999999999999
balanced	radial_node_size_only	0.0	building_equal	standardized_max	600	396	0.66	0.621185279143598	0.6967789765320179	0.4999999999999999
balanced	radial_node_size_only	0.0	room_equal	cv_retrained	600	374	0.6233333333333333	0.5838929047691053	0.6612045423141819	0.4999999999999999
balanced	radial_node_size_only	0.0	room_equal	cv_standardized	600	361	0.6016666666666667	0.5619675145438126	0.640072272916735	0.4999999999999999
balanced	radial_node_size_only	0.0	room_equal	mantel	600	385	0.6416666666666667	0.6025089009696593	0.6790219504097924	0.4999999999999999
balanced	radial_node_size_only	0.0	room_equal	nested_max	600	402	0.67	0.63139862659332	0.7064383950620219	0.4999999999999999
balanced	radial_node_size_only	0.0	room_equal	profile	600	402	0.67	0.63139862659332	0.7064383950620219	0.4999999999999999
balanced	radial_node_size_only	0.0	room_equal	standardized_max	600	396	0.66	0.621185279143598	0.6967789765320179	0.4999999999999999
balanced	radial_node_size_only	0.0	sqrt_rooms	cv_retrained	600	374	0.6233333333333333	0.5838929047691053	0.6612045423141819	0.5000000000000001
balanced	radial_node_size_only	0.0	sqrt_rooms	cv_standardized	600	361	0.6016666666666667	0.5619675145438126	0.640072272916735	0.5000000000000001
balanced	radial_node_size_only	0.0	sqrt_rooms	mantel	600	385	0.6416666666666667	0.6025089009696593	0.6790219504097924	0.5000000000000001
balanced	radial_node_size_only	0.0	sqrt_rooms	nested_max	600	402	0.67	0.63139862659332	0.7064383950620219	0.5000000000000001
balanced	radial_node_size_only	0.0	sqrt_rooms	profile	600	402	0.67	0.63139862659332	0.7064383950620219	0.5000000000000001
balanced	radial_node_size_only	0.0	sqrt_rooms	standardized_max	600	396	0.66	0.621185279143598	0.6967789765320179	0.5000000000000001
balanced	radial_node_size_only	0.1	building_equal	cv_retrained	600	374	0.6233333333333333	0.5838929047691053	0.6612045423141819	0.5031725841039697
balanced	radial_node_size_only	0.1	building_equal	cv_standardized	600	364	0.6066666666666667	0.5670201021394037	0.6449560683110069	0.5033300123460226
balanced	radial_node_size_only	0.1	building_equal	mantel	600	385	0.6416666666666667	0.6025089009696593	0.6790219504097924	0.5031725841039697
balanced	radial_node_size_only	0.1	building_equal	nested_max	600	402	0.67	0.63139862659332	0.7064383950620219	0.5031725841039697
balanced	radial_node_size_only	0.1	building_equal	profile	600	402	0.67	0.63139862659332	0.7064383950620219	0.5031725841039697
balanced	radial_node_size_only	0.1	building_equal	standardized_max	600	396	0.66	0.621185279143598	0.6967789765320179	0.5031725841039697
balanced	radial_node_size_only	0.1	room_equal	cv_retrained	600	374	0.6233333333333333	0.5838929047691053	0.6612045423141819	0.5031725841039697
balanced	radial_node_size_only	0.1	room_equal	cv_standardized	600	364	0.6066666666666667	0.5670201021394037	0.6449560683110069	0.5033300123460226
balanced	radial_node_size_only	0.1	room_equal	mantel	600	385	0.6416666666666667	0.6025089009696593	0.6790219504097924	0.5031725841039697
balanced	radial_node_size_only	0.1	room_equal	nested_max	600	402	0.67	0.63139862659332	0.7064383950620219	0.5031725841039697
balanced	radial_node_size_only	0.1	room_equal	profile	600	402	0.67	0.63139862659332	0.7064383950620219	0.5031725841039697
balanced	radial_node_size_only	0.1	room_equal	standardized_max	600	396	0.66	0.621185279143598	0.6967789765320179	0.5031725841039697
balanced	radial_node_size_only	0.1	sqrt_rooms	cv_retrained	600	374	0.6233333333333333	0.5838929047691053	0.6612045423141819	0.5031725841039698
balanced	radial_node_size_only	0.1	sqrt_rooms	cv_standardized	600	364	0.6066666666666667	0.5670201021394037	0.6449560683110069	0.5033300123460227
balanced	radial_node_size_only	0.1	sqrt_rooms	mantel	600	385	0.6416666666666667	0.6025089009696593	0.6790219504097924	0.5031725841039698
balanced	radial_node_size_only	0.1	sqrt_rooms	nested_max	600	402	0.67	0.63139862659332	0.7064383950620219	0.5031725841039698
balanced	radial_node_size_only	0.1	sqrt_rooms	profile	600	402	0.67	0.63139862659332	0.7064383950620219	0.5031725841039698
balanced	radial_node_size_only	0.1	sqrt_rooms	standardized_max	600	396	0.66	0.621185279143598	0.6967789765320179	0.5031725841039698
balanced	radial_node_size_only	0.25	building_equal	cv_retrained	600	375	0.625	0.5855828242149006	0.6628267505316743	0.5079299957112278
balanced	radial_node_size_only	0.25	building_equal	cv_standardized	600	364	0.6066666666666667	0.5670201021394037	0.6449560683110069	0.5083138830142936
balanced	radial_node_size_only	0.25	building_equal	mantel	600	385	0.6416666666666667	0.6025089009696593	0.6790219504097924	0.5079299957112278
balanced	radial_node_size_only	0.25	building_equal	nested_max	600	402	0.67	0.63139862659332	0.7064383950620219	0.5079299957112278
balanced	radial_node_size_only	0.25	building_equal	profile	600	402	0.67	0.63139862659332	0.7064383950620219	0.5079299957112278
balanced	radial_node_size_only	0.25	building_equal	standardized_max	600	396	0.66	0.621185279143598	0.6967789765320179	0.5079299957112278
balanced	radial_node_size_only	0.25	room_equal	cv_retrained	600	375	0.625	0.5855828242149006	0.6628267505316743	0.5079299957112278
balanced	radial_node_size_only	0.25	room_equal	cv_standardized	600	364	0.6066666666666667	0.5670201021394037	0.6449560683110069	0.5083138830142936
balanced	radial_node_size_only	0.25	room_equal	mantel	600	385	0.6416666666666667	0.6025089009696593	0.6790219504097924	0.5079299957112278
balanced	radial_node_size_only	0.25	room_equal	nested_max	600	402	0.67	0.63139862659332	0.7064383950620219	0.5079299957112278
balanced	radial_node_size_only	0.25	room_equal	profile	600	402	0.67	0.63139862659332	0.7064383950620219	0.5079299957112278
balanced	radial_node_size_only	0.25	room_equal	standardized_max	600	396	0.66	0.621185279143598	0.6967789765320179	0.5079299957112278
balanced	radial_node_size_only	0.25	sqrt_rooms	cv_retrained	600	375	0.625	0.5855828242149006	0.6628267505316743	0.5079299957112278
balanced	radial_node_size_only	0.25	sqrt_rooms	cv_standardized	600	364	0.6066666666666667	0.5670201021394037	0.6449560683110069	0.5083138830142936
balanced	radial_node_size_only	0.25	sqrt_rooms	mantel	600	385	0.6416666666666667	0.6025089009696593	0.6790219504097924	0.5079299957112278
balanced	radial_node_size_only	0.25	sqrt_rooms	nested_max	600	402	0.67	0.63139862659332	0.7064383950620219	0.5079299957112278
balanced	radial_node_size_only	0.25	sqrt_rooms	profile	600	402	0.67	0.63139862659332	0.7064383950620219	0.5079299957112278
balanced	radial_node_size_only	0.25	sqrt_rooms	standardized_max	600	396	0.66	0.621185279143598	0.6967789765320179	0.5079299957112278
balanced	radial_node_size_only	0.5	building_equal	cv_retrained	600	374	0.6233333333333333	0.5838929047691053	0.6612045423141819	0.515849545860785
balanced	radial_node_size_only	0.5	building_equal	cv_standardized	600	364	0.6066666666666667	0.5670201021394037	0.6449560683110069	0.5165489444031984
balanced	radial_node_size_only	0.5	building_equal	mantel	600	385	0.6416666666666667	0.6025089009696593	0.6790219504097924	0.515849545860785
balanced	radial_node_size_only	0.5	building_equal	nested_max	600	402	0.67	0.63139862659332	0.7064383950620219	0.515849545860785
balanced	radial_node_size_only	0.5	building_equal	profile	600	402	0.67	0.63139862659332	0.7064383950620219	0.515849545860785
balanced	radial_node_size_only	0.5	building_equal	standardized_max	600	396	0.66	0.621185279143598	0.6967789765320179	0.515849545860785
balanced	radial_node_size_only	0.5	room_equal	cv_retrained	600	374	0.6233333333333333	0.5838929047691053	0.6612045423141819	0.515849545860785
balanced	radial_node_size_only	0.5	room_equal	cv_standardized	600	364	0.6066666666666667	0.5670201021394037	0.6449560683110069	0.5165489444031984
balanced	radial_node_size_only	0.5	room_equal	mantel	600	385	0.6416666666666667	0.6025089009696593	0.6790219504097924	0.515849545860785
balanced	radial_node_size_only	0.5	room_equal	nested_max	600	402	0.67	0.63139862659332	0.7064383950620219	0.515849545860785
balanced	radial_node_size_only	0.5	room_equal	profile	600	402	0.67	0.63139862659332	0.7064383950620219	0.515849545860785
balanced	radial_node_size_only	0.5	room_equal	standardized_max	600	396	0.66	0.621185279143598	0.6967789765320179	0.515849545860785
balanced	radial_node_size_only	0.5	sqrt_rooms	cv_retrained	600	374	0.6233333333333333	0.5838929047691053	0.6612045423141819	0.515849545860785
balanced	radial_node_size_only	0.5	sqrt_rooms	cv_standardized	600	364	0.6066666666666667	0.5670201021394037	0.6449560683110069	0.5165489444031984
balanced	radial_node_size_only	0.5	sqrt_rooms	mantel	600	385	0.6416666666666667	0.6025089009696593	0.6790219504097924	0.515849545860785
balanced	radial_node_size_only	0.5	sqrt_rooms	nested_max	600	402	0.67	0.63139862659332	0.7064383950620219	0.515849545860785
balanced	radial_node_size_only	0.5	sqrt_rooms	profile	600	402	0.67	0.63139862659332	0.7064383950620219	0.515849545860785
balanced	radial_node_size_only	0.5	sqrt_rooms	standardized_max	600	396	0.66	0.621185279143598	0.6967789765320179	0.515849545860785
balanced	radial_node_size_only	1.0	building_equal	cv_retrained	600	374	0.6233333333333333	0.5838929047691053	0.6612045423141819	0.5316160077910768
balanced	radial_node_size_only	1.0	building_equal	cv_standardized	600	362	0.6033333333333334	0.5636512401815564	0.6417006749422788	0.5324914902684434
balanced	radial_node_size_only	1.0	building_equal	mantel	600	385	0.6416666666666667	0.6025089009696593	0.6790219504097924	0.5316160077910768
balanced	radial_node_size_only	1.0	building_equal	nested_max	600	402	0.67	0.63139862659332	0.7064383950620219	0.5316160077910768
balanced	radial_node_size_only	1.0	building_equal	profile	600	402	0.67	0.63139862659332	0.7064383950620219	0.5316160077910768
balanced	radial_node_size_only	1.0	building_equal	standardized_max	600	396	0.66	0.621185279143598	0.6967789765320179	0.5316160077910768
balanced	radial_node_size_only	1.0	room_equal	cv_retrained	600	374	0.6233333333333333	0.5838929047691053	0.6612045423141819	0.5316160077910768
balanced	radial_node_size_only	1.0	room_equal	cv_standardized	600	362	0.6033333333333334	0.5636512401815564	0.6417006749422788	0.5324914902684434
balanced	radial_node_size_only	1.0	room_equal	mantel	600	385	0.6416666666666667	0.6025089009696593	0.6790219504097924	0.5316160077910768
balanced	radial_node_size_only	1.0	room_equal	nested_max	600	402	0.67	0.63139862659332	0.7064383950620219	0.5316160077910768
balanced	radial_node_size_only	1.0	room_equal	profile	600	402	0.67	0.63139862659332	0.7064383950620219	0.5316160077910768
balanced	radial_node_size_only	1.0	room_equal	standardized_max	600	396	0.66	0.621185279143598	0.6967789765320179	0.5316160077910768
balanced	radial_node_size_only	1.0	sqrt_rooms	cv_retrained	600	374	0.6233333333333333	0.5838929047691053	0.6612045423141819	0.5316160077910769
balanced	radial_node_size_only	1.0	sqrt_rooms	cv_standardized	600	362	0.6033333333333334	0.5636512401815564	0.6417006749422788	0.5324914902684434
balanced	radial_node_size_only	1.0	sqrt_rooms	mantel	600	385	0.6416666666666667	0.6025089009696593	0.6790219504097924	0.5316160077910769
balanced	radial_node_size_only	1.0	sqrt_rooms	nested_max	600	402	0.67	0.63139862659332	0.7064383950620219	0.5316160077910769
balanced	radial_node_size_only	1.0	sqrt_rooms	profile	600	402	0.67	0.63139862659332	0.7064383950620219	0.5316160077910769
