phase	node_strength	dyad_strength	raw_strength_ratio	fisher_z_strength_ratio	dyadic_weight	node_weight	repetitions	n_perm	profile_power	mantel_power	power_difference	paired_standard_error	paired_ci_low	paired_ci_high	profile_only_rejections	mantel_only_rejections	both_reject	neither_reject	maximum_huber_cdelta_pearson_p_difference
coarse	0.75	0.65	1.1538461538461537	1.2549422135494461	0.5	0.5	300	199	0.23333333333333334	0.32666666666666666	-0.09333333333333334	0.019292579966631185	-0.13114679006793045	-0.055519876598736216	4	32	66	198	0.0
coarse	0.75	0.65	1.1538461538461537	1.2549422135494461	0.65	0.35	300	199	0.26	0.43666666666666665	-0.17666666666666667	0.02304488051657113	-0.2218346324791461	-0.13149870085418724	2	55	76	167	0.0
coarse	0.75	0.65	1.1538461538461537	1.2549422135494461	0.8	0.19999999999999996	300	199	0.32666666666666666	0.6333333333333333	-0.30666666666666664	0.02708150023811062	-0.3597464071333635	-0.2535869261999698	1	93	97	109	0.0
coarse	0.75	0.65	1.1538461538461537	1.2549422135494461	1.0	0.0	300	199	0.58	0.88	-0.3	0.02650171951258532	-0.3519433702446672	-0.24805662975533277	0	90	174	36	0.0
coarse	0.75	0.8	0.9375	0.8856218745807111	0.0	1.0	300	199	0.98	0.8666666666666667	0.11333333333333333	0.01893092138451642	0.07622872741968115	0.1504379392469855	35	1	259	5	0.0
coarse	0.75	0.8	0.9375	0.8856218745807111	0.05	0.95	300	199	0.8966666666666666	0.76	0.13666666666666666	0.021482581330737122	0.09456080725842189	0.17877252607491143	44	3	225	28	0.0
coarse	0.75	0.8	0.9375	0.8856218745807111	0.1	0.9	300	199	0.77	0.6566666666666666	0.11333333333333333	0.022184657957263796	0.06985140373709628	0.15681526292957038	41	7	190	62	0.0
coarse	0.75	0.8	0.9375	0.8856218745807111	0.15	0.85	300	199	0.65	0.55	0.1	0.0185902241124994	0.06356316073950119	0.13643683926049882	32	2	163	103	0.0
coarse	0.75	0.8	0.9375	0.8856218745807111	0.2	0.8	300	199	0.54	0.48333333333333334	0.056666666666666664	0.0182990964396908	0.020800437644872702	0.09253289568846063	24	7	138	131	0.0
coarse	0.75	0.8	0.9375	0.8856218745807111	0.25	0.75	300	199	0.4533333333333333	0.43	0.023333333333333334	0.017296891629770512	-0.010568574261016869	0.057235240927683534	17	10	119	154	0.0
coarse	0.75	0.8	0.9375	0.8856218745807111	0.3	0.7	300	199	0.41333333333333333	0.42	-0.006666666666666667	0.020578768015867964	-0.047001051977767876	0.03366771864443454	18	20	106	156	0.0
coarse	0.75	0.8	0.9375	0.8856218745807111	0.4	0.6	300	199	0.3333333333333333	0.3933333333333333	-0.06	0.02028778457344593	-0.09976405776395403	-0.020235942236045974	10	28	90	172	0.0
coarse	0.75	0.8	0.9375	0.8856218745807111	0.5	0.5	300	199	0.3333333333333333	0.4533333333333333	-0.12	0.020495533406869576	-0.16017124547746436	-0.07982875452253563	3	39	97	161	0.0
coarse	0.75	0.8	0.9375	0.8856218745807111	0.65	0.35	300	199	0.3933333333333333	0.6433333333333333	-0.25	0.025483069772674935	-0.2999468167544429	-0.20005318324555713	1	76	117	106	0.0
coarse	0.75	0.8	0.9375	0.8856218745807111	0.8	0.19999999999999996	300	199	0.6333333333333333	0.8633333333333333	-0.23	0.024337372337779033	-0.2777012497820469	-0.1822987502179531	0	69	190	41	0.0
coarse	0.75	0.8	0.9375	0.8856218745807111	1.0	0.0	300	199	0.95	0.9966666666666667	-0.04666666666666667	0.012198043717391773	-0.07057483235275455	-0.022758500980578793	0	14	285	1	0.0
