tau	n	replication	root_seed	sign_mean	sample_mean_x	sample_mean_y	sample_median_x	sample_median_y	stage	estimate	historical_C	se_stage_aware	se_direct_only	reject_stage_aware	reject_direct_only	reference_x	reference_y	scale_x	scale_y	active_fraction_x	active_fraction_y	score_residual_max	root_gap_in_scale_units	error
0.1	80	1707	2026090901	-0.175	-0.18403329230171778	-0.16570703863693154	-0.9231010649604392	-0.8456407900267039	population_scale	0.673389017160857	1.0297119845083873	0.29526078579065	0.0442138621727406	1	1	-0.18403329230171775	-0.16570703863693154	1.4826	1.4826	1.0	1.0	5.551115123125783e-18	0.0	
0.1	80	1707	2026090901	-0.175	-0.18403329230171778	-0.16570703863693154	-0.9231010649604392	-0.8456407900267039	population_median	0.6733890171608571	1.0297119845083873	0.29526078579065007	0.04421386217274059	1	1	-0.18403329230171775	-0.16570703863693156	1.5147601423413513	1.4460679600050217	1.0	1.0	1.1102230246251566e-17	0.0	
0.1	80	1707	2026090901	-0.175	-0.18403329230171778	-0.16570703863693154	-0.9231010649604392	-0.8456407900267039	full_fit	0.9671103248165978	1.5288304228780905	0.019057706208283266	0.004490260538119649	1	1	-0.7330544843088707	-0.5922977712452522	0.3090622807657766	0.41495918543872296	0.5375	0.5125	4.69088268229001e-11	9.152936734458714e-11	
0.1	80	1708	2026090901	0.125	0.12770887945127668	0.12548635702086333	0.8885821240350047	0.8722964234689963	population_reference	-0.13462429412770216	0.9986754960151498	0.10996391021010674	0.10996391021010674	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.08613845909299651	0.0	
0.1	80	1708	2026090901	0.125	0.12770887945127668	0.12548635702086333	0.8885821240350047	0.8722964234689963	population_scale	0.5563403029286925	1.0145027614325517	0.4748292092443512	0.06572414719466725	0	1	0.12770887945127662	0.1254863570208633	1.4826	1.4826	1.0	1.0	5.134781488891349e-17	0.0	
0.1	80	1708	2026090901	0.125	0.12770887945127668	0.12548635702086333	0.8885821240350047	0.8722964234689963	population_median	0.5563403029286925	1.0145027614325517	0.4748292092443513	0.06572414719466725	0	1	0.12770887945127665	0.1254863570208633	1.4601323882504726	1.492136359255986	1.0	1.0	2.6367796834847467e-17	0.0	
0.1	80	1708	2026090901	0.125	0.12770887945127668	0.12548635702086333	0.8885821240350047	0.8722964234689963	full_fit	0.9701341608897914	1.4299692529943964	0.02036447485515858	0.005288329504444667	1	1	0.5987812760822965	0.6243998972142308	0.3723545475317606	0.3520278177916387	0.475	0.475	5.593876473142245e-11	1.1776598711872698e-10	
0.1	80	1709	2026090901	-0.05	-0.029865330439775566	-0.04789126261245344	-0.8470183218859939	-0.891111938877098	population_reference	-0.1257245088399664	0.9988034409561624	0.11075577779481059	0.11075577779481059	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.032302214091766764	0.0	
0.1	80	1709	2026090901	-0.05	-0.029865330439775566	-0.04789126261245344	-0.8470183218859939	-0.891111938877098	population_scale	0.1058356725345927	1.0012535833073948	0.8670308820210625	0.10121246878777	0	0	-0.029865330439775538	-0.04789126261245346	1.4826	1.4826	1.0	1.0	3.608224830031759e-17	0.0	
0.1	80	1709	2026090901	-0.05	-0.029865330439775566	-0.04789126261245344	-0.8470183218859939	-0.891111938877098	population_median	0.1058356725345927	1.0012535833073948	0.8670308820210625	0.10121246878777	0	0	-0.02986533043977555	-0.04789126261245342	1.4691834446041452	1.4687705516379164	1.0	1.0	3.3306690738754695e-17	0.0	
0.1	80	1709	2026090901	-0.05	-0.029865330439775566	-0.04789126261245344	-0.8470183218859939	-0.891111938877098	full_fit	0.9500131800766765	1.2118856831223153	0.07121924487082393	0.007574717456583368	1	1	-0.43476843794949155	-0.45294022122482724	0.4389732016347281	0.4323485220079076	0.375	0.375	7.01667446367793e-11	1.871111882404178e-10	
0.1	80	1710	2026090901	0.1	0.11585969801997878	0.09091541001170218	0.9139196097960198	0.8673164839484759	population_reference	0.058899798506975444	1.0006029952077067	0.11244151678861168	0.11244151678861168	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.07814629571022447	0.0	
0.1	80	1710	2026090901	0.1	0.11585969801997878	0.09091541001170218	0.9139196097960198	0.8673164839484759	population_scale	0.5296600005303385	1.0108288063286783	0.5269779832394544	0.06494160376660003	0	1	0.11585969801997881	0.09091541001170221	1.4826	1.4826	1.0	1.0	4.718447854656915e-17	0.0	
0.1	80	1710	2026090901	0.1	0.11585969801997878	0.09091541001170218	0.9139196097960198	0.8673164839484759	population_median	0.5296600005303385	1.0108288063286783	0.5269779832394544	0.06494160376660003	0	1	0.11585969801997881	0.09091541001170221	1.5430225338704342	1.4442332481844462	1.0	1.0	3.3306690738754695e-17	0.0	
0.1	80	1710	2026090901	0.1	0.11585969801997878	0.09091541001170218	0.9139196097960198	0.8673164839484759	full_fit	0.9725122226366235	1.3752646284085774	0.022655997236757604	0.00410894937584556	1	1	0.6264109233242818	0.5501115746669301	0.36707339628695046	0.385518383844361	0.45	0.4375	5.49898016011241e-11	1.221996208261372e-10	
0.1	80	1711	2026090901	-0.225	-0.2066352052711388	-0.2347050912875992	-0.895606684619179	-0.9508403539724738	population_reference	-0.010456273599825778	0.9999029625284467	0.09175053456531701	0.09175053456531701	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.15830641527559638	0.0	
0.1	80	1711	2026090901	-0.225	-0.2066352052711388	-0.2347050912875992	-0.895606684619179	-0.9508403539724738	population_scale	0.8390012543976906	1.0532576841301917	0.12859821577904534	0.022086053468060293	1	1	-0.2066352052711388	-0.2347050912875992	1.4826	1.4826	1.0	1.0	1.1102230246251566e-17	0.0	
0.1	80	1711	2026090901	-0.225	-0.2066352052711388	-0.2347050912875992	-0.895606684619179	-0.9508403539724738	population_median	0.8390012543976907	1.0532576841301922	0.12859821577904523	0.022086053468060276	1	1	-0.20663520527113882	-0.2347050912875992	1.4517512932709278	1.50570058417259	1.0	1.0	2.4980018054066023e-17	0.0	
0.1	80	1711	2026090901	-0.225	-0.2066352052711388	-0.2347050912875992	-0.895606684619179	-0.9508403539724738	full_fit	0.9847569973897753	1.8609795037282824	0.0052112542167123185	0.0021816975007041875	1	1	-0.7728730334403335	-0.7951515732727978	0.22232538227526952	0.2794138629972096	0.5375	0.55	2.8957830577880374e-11	5.265748261743127e-11	
0.1	80	1712	2026090901	-0.05	-0.05457383096639853	-0.03082602181773078	-0.8694687748653174	-0.8545159449267108	population_reference	-0.08399325074707015	0.9993228328049386	0.13048486298293757	0.13048486298293757	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.03680954469607345	0.0	
0.1	80	1712	2026090901	-0.05	-0.05457383096639853	-0.03082602181773078	-0.8694687748653174	-0.8545159449267108	population_scale	0.18522780086316049	1.0019249081861061	0.8939607013430559	0.1229997938291422	0	0	-0.05457383096639853	-0.030826021817730843	1.4826	1.4826	1.0	1.0	2.2204460492503132e-17	0.0	
0.1	80	1712	2026090901	-0.05	-0.05457383096639853	-0.03082602181773078	-0.8694687748653174	-0.8545159449267108	population_median	0.18522780086316049	1.0019249081861061	0.8939607013430559	0.1229997938291422	0	0	-0.054573830966398555	-0.030826021817730823	1.471917120665438	1.5097108736059714	1.0	1.0	2.7755575615628914e-17	0.0	
0.1	80	1712	2026090901	-0.05	-0.05457383096639853	-0.03082602181773078	-0.8694687748653174	-0.8545159449267108	full_fit	0.9639189392687023	1.2360716354225332	0.05037488343960601	0.0061650371113102535	1	1	-0.4908802098439415	-0.44710996112114754	0.39503668999629155	0.4314717764759854	0.3	0.3625	6.93838542176195e-11	1.914036478327298e-10	
0.1	80	1713	2026090901	0.1	0.11255996486078494	0.09070071851262955	0.8930936551712766	0.8925122381149252	population_reference	-0.1044327419758914	0.999118729390177	0.09941269669485199	0.09941269669485199	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.07592065618560968	0.0	
0.1	80	1713	2026090901	0.1	0.11255996486078494	0.09070071851262955	0.8930936551712766	0.8925122381149252	population_scale	0.498593700013586	1.0092978115607687	0.6106051945000979	0.06759330194312856	0	1	0.11255996486078491	0.09070071851262958	1.4826	1.4826	1.0	1.0	3.8857805861880476e-17	0.0	
0.1	80	1713	2026090901	0.1	0.11255996486078494	0.09070071851262955	0.8930936551712766	0.8925122381149252	population_median	0.4985937000135861	1.0092978115607687	0.6106051945000976	0.06759330194312856	0	1	0.1125599648607849	0.09070071851262956	1.494693433243362	1.4690531717934163	1.0	1.0	2.2204460492503132e-17	0.0	
0.1	80	1713	2026090901	0.1	0.11255996486078494	0.09070071851262955	0.8930936551712766	0.8925122381149252	full_fit	0.9746041751722179	1.4137806867767535	0.02005580921270976	0.0036781603166715516	1	1	0.5719078003309594	0.6509222436247367	0.4009637050978226	0.29182453814607967	0.45	0.45	2.7161406457310024e-11	6.035864045836607e-11	
0.1	80	1714	2026090901	0.1	0.08818928567078502	0.09806311254395969	0.8557276086007274	0.8433175450322761	population_reference	0.17550617093643148	1.001705662784303	0.11394761810698864	0.11394761810698864	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.06614266325641423	0.0	
0.1	80	1714	2026090901	0.1	0.08818928567078502	0.09806311254395969	0.8557276086007274	0.8433175450322761	population_scale	0.5907571239985809	1.0118345279401741	0.4507009014989087	0.06686049041948827	0	1	0.08818928567078503	0.09806311254395972	1.4826	1.4826	1.0	1.0	3.3306690738754695e-17	0.0	
0.1	80	1714	2026090901	0.1	0.08818928567078502	0.09806311254395969	0.8557276086007274	0.8433175450322761	population_median	0.5907571239985808	1.0118345279401741	0.45070090149890873	0.06686049041948827	0	1	0.088189285670785	0.0980631125439597	1.4674348003345876	1.4445515740603472	1.0	1.0	2.2204460492503132e-17	0.0	
0.1	80	1714	2026090901	0.1	0.08818928567078502	0.09806311254395969	0.8557276086007274	0.8433175450322761	full_fit	0.9741194972433472	1.340803785648718	0.022648081257650356	0.004396155509253132	1	1	0.5320729967251794	0.5519646959297283	0.4045810286051109	0.3825996088371672	0.45	0.45	4.7260617641597945e-11	1.050235492542079e-10	
0.1	80	1715	2026090901	0.025	0.02484170198043052	0.030166250402908035	0.7597252048747482	0.8546487408402494	population_reference	0.03168306446488486	1.000298749841482	0.1149417399460323	0.1149417399460323	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.020346857144818636	0.0	
0.1	80	1715	2026090901	0.025	0.02484170198043052	0.030166250402908035	0.7597252048747482	0.8546487408402494	population_scale	0.09205889334431251	1.0009257392804485	0.5062947943703829	0.11976494034062787	0	0	0.024841701980430494	0.030166250402908105	1.4826	1.4826	1.0	1.0	1.6653345369377347e-17	0.0	
0.1	80	1715	2026090901	0.025	0.02484170198043052	0.030166250402908035	0.7597252048747482	0.8546487408402494	population_median	0.09205889334431251	1.0009257392804485	0.5062947943703829	0.11976494034062787	0	0	0.024841701980430494	0.03016625040290807	1.4663401715577984	1.4853535052400948	1.0	1.0	1.1102230246251566e-17	0.0	
0.1	80	1715	2026090901	0.025	0.02484170198043052	0.030166250402908035	0.7597252048747482	0.8546487408402494	full_fit	0.36871351802994917	1.0152798015436568	2.0406277414642795	0.09909882470648868	0	1	0.04058914234039954	0.371239952322644	0.7506988188491411	0.4726672603748772	0.575	0.2625	8.15728262715254e-11	3.1075373543764645e-10	
0.1	80	1716	2026090901	0.125	0.12113180808731912	0.1362695269107622	0.8750789240570143	0.891075321067121	population_reference	0.09814134140041933	1.0011064008616555	0.1154888702245696	0.1154888702245696	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.09191253669955632	0.0	
0.1	80	1716	2026090901	0.125	0.12113180808731912	0.1362695269107622	0.8750789240570143	0.891075321067121	population_scale	0.6212779065851037	1.01707283545256	0.3908692558031105	0.05121411770528199	0	1	0.12113180808731909	0.13626952691076216	1.4826	1.4826	1.0	1.0	3.8857805861880476e-17	0.0	
0.1	80	1716	2026090901	0.125	0.12113180808731912	0.1362695269107622	0.8750789240570143	0.891075321067121	population_median	0.6212779065851038	1.01707283545256	0.39086925580311027	0.05121411770528197	0	1	0.12113180808731913	0.13626952691076222	1.496013610051854	1.4755017721107158	1.0	1.0	2.2204460492503132e-17	0.0	
0.1	80	1716	2026090901	0.125	0.12113180808731912	0.1362695269107622	0.8750789240570143	0.891075321067121	full_fit	0.9697332019624897	1.3856729839394586	0.02390081260546687	0.0042500981580454985	1	1	0.6240009271394449	0.5556928029332995	0.36046171841239594	0.4294637673903677	0.4875	0.4625	3.522738767358646e-11	7.226117265562285e-11	
0.1	80	1717	2026090901	-0.05	-0.03631948654094458	-0.024194108317502933	-0.8211915457182124	-0.8440792589406432	population_reference	-0.10663942260933885	0.998722583405026	0.1106759131941301	0.1106759131941301	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.0244971580608017	0.0	
0.1	80	1717	2026090901	-0.05	-0.03631948654094458	-0.024194108317502933	-0.8211915457182124	-0.8440792589406432	population_scale	0.06177352904111494	1.000869674288179	0.7575526177633188	0.11358612780194505	0	0	-0.036319486540944565	-0.024194108317502877	1.4826	1.4826	1.0	1.0	3.8857805861880476e-17	0.0	
0.1	80	1717	2026090901	-0.05	-0.03631948654094458	-0.024194108317502933	-0.8211915457182124	-0.8440792589406432	population_median	0.0617735290411151	1.0008696742881789	0.7575526177633188	0.11358612780194505	0	0	-0.03631948654094463	-0.024194108317502887	1.4609065315864809	1.5001937584600211	1.0	1.0	3.3306690738754695e-17	0.0	
0.1	80	1717	2026090901	-0.05	-0.03631948654094458	-0.024194108317502933	-0.8211915457182124	-0.8440792589406432	full_fit	0.8579633159591751	1.0913615831714636	0.39486018765142167	0.029902800970484186	1	1	-0.22321500604153202	-0.3586528660121574	0.602942415735096	0.4920008663788423	0.3875	0.325	6.530664897752558e-11	1.8383624916092337e-10	
0.1	80	1718	2026090901	0.025	0.018206906739383265	0.01887019324532191	0.853013555920463	0.7652242519288748	population_reference	-0.029907569782768675	0.9996988587456115	0.10524894167201042	0.10524894167201042	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.012727770973507292	0.0	
0.1	80	1718	2026090901	0.025	0.018206906739383265	0.01887019324532191	0.853013555920463	0.7652242519288748	population_scale	0.02620572734094044	1.00027936983272	0.5172002425049803	0.10563742112098554	0	0	0.018206906739383296	0.01887019324532189	1.4826	1.4826	1.0	1.0	2.2204460492503132e-17	0.0	
0.1	80	1718	2026090901	0.025	0.018206906739383265	0.01887019324532191	0.853013555920463	0.7652242519288748	population_median	0.026205727340940337	1.00027936983272	0.5172002425049798	0.10563742112098551	0	0	0.018206906739383237	0.01887019324532193	1.4786951547693419	1.4847776716598111	1.0	1.0	1.6653345369377347e-17	0.0	
0.1	80	1718	2026090901	0.025	0.018206906739383265	0.01887019324532191	0.853013555920463	0.7652242519288748	full_fit	0.3991937530514373	1.0147781293311797	3.3354916993574593	0.09051191142518088	0	1	0.2986003460209656	0.043845544023362146	0.5201215451702746	0.7203786795832661	0.2625	0.375	8.507613502573008e-11	3.2409965345530107e-10	
0.1	80	1719	2026090901	-0.05	-0.0593328597764205	-0.05154188093975172	-0.8519305340104726	-0.8726316104642818	population_reference	-0.095335286974585	0.9990434691462081	0.08518153959890828	0.08518153959890828	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.040019465652516184	0.0	
0.1	80	1719	2026090901	-0.05	-0.0593328597764205	-0.05154188093975172	-0.8519305340104726	-0.8726316104642818	population_scale	0.12220792829527682	1.0015337825796562	0.7978008749238307	0.09370796187815143	0	0	-0.059332859776420485	-0.05154188093975175	1.4826	1.4826	1.0	1.0	3.608224830031759e-17	0.0	
0.1	80	1719	2026090901	-0.05	-0.0593328597764205	-0.05154188093975172	-0.8519305340104726	-0.8726316104642818	population_median	0.12220792829527682	1.0015337825796562	0.7978008749238307	0.09370796187815143	0	0	-0.059332859776420485	-0.05154188093975174	1.4684369696513255	1.4878771499554604	1.0	1.0	3.8857805861880476e-17	0.0	
0.1	80	1719	2026090901	-0.05	-0.0593328597764205	-0.05154188093975172	-0.8519305340104726	-0.8726316104642818	full_fit	0.922081720722556	1.14603652286876	0.15862848429103138	0.011284952851148637	1	1	-0.44421419017560715	-0.3256560997541034	0.43340495626746045	0.54635897775673	0.3625	0.375	7.276754754315107e-11	1.9404686891171e-10	
0.1	80	1720	2026090901	-0.05	-0.047890997831147586	-0.047802221749810345	-0.8546726709437517	-0.8086280818688267	population_reference	0.07686596350631388	1.0008131405924137	0.1138722890653716	0.1138722890653716	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.032302035499222705	0.0	
0.1	80	1720	2026090901	-0.05	-0.047890997831147586	-0.047802221749810345	-0.8546726709437517	-0.8086280818688267	population_scale	0.25263137246947137	1.0033181472784085	0.6506860175942555	0.09178738445681708	0	1	-0.04789099783114762	-0.047802221749810414	1.4826	1.4826	1.0	1.0	4.4408920985006264e-17	0.0	
0.1	80	1720	2026090901	-0.05	-0.047890997831147586	-0.047802221749810345	-0.8546726709437517	-0.8086280818688267	population_median	0.25263137246947126	1.0033181472784085	0.6506860175942555	0.09178738445681708	0	1	-0.047890997831147614	-0.04780222174981034	1.4990824178675204	1.4605967346255389	1.0	1.0	2.2204460492503132e-17	0.0	
0.1	80	1720	2026090901	-0.05	-0.047890997831147586	-0.047802221749810345	-0.8546726709437517	-0.8086280818688267	full_fit	0.8528891870530309	1.0580387040519321	0.46184745518717957	0.022442725562862847	0	1	-0.23594418476420037	-0.23453068365554425	0.6209146460936753	0.5997805069008416	0.425	0.375	4.460767311087466e-11	1.1895367534815197e-10	
0.1	80	1721	2026090901	0.1	0.09080976461584374	0.09250774742394142	0.8696889080773327	0.8686228415575084	population_reference	-0.09775028635756869	0.9989848269976508	0.09917813257666772	0.09917813257666772	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.06239562081744328	0.0	
0.1	80	1721	2026090901	0.1	0.09080976461584374	0.09250774742394142	0.8696889080773327	0.8686228415575084	population_scale	0.4342993547347165	1.0089559998900772	0.6257989559432434	0.06350097923502226	0	1	0.09080976461584377	0.0925077474239414	1.4826	1.4826	1.0	1.0	2.2204460492503132e-17	0.0	
0.1	80	1721	2026090901	0.1	0.09080976461584374	0.09250774742394142	0.8696889080773327	0.8686228415575084	population_median	0.4342993547347168	1.0089559998900774	0.6257989559432434	0.06350097923502224	0	1	0.09080976461584375	0.09250774742394142	1.500411436508784	1.4922373109493194	1.0	1.0	4.4408920985006264e-17	0.0	
0.1	80	1721	2026090901	0.1	0.09080976461584374	0.09250774742394142	0.8696889080773327	0.8686228415575084	full_fit	0.9601515232262796	1.312004525228322	0.03938959302302389	0.004414387906928664	1	1	0.5180820254646712	0.5522557236979807	0.4418430271112628	0.4090083150710104	0.425	0.425	5.867205610243787e-11	1.380519335172877e-10	
0.1	80	1722	2026090901	0.025	0.024140745690579796	0.01590300457081818	0.8279321636893227	0.8010752769625356	population_reference	0.024143278884582182	1.00023557776272	0.10190320390443806	0.10190320390443806	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.01628270989517052	0.0	
0.1	80	1722	2026090901	0.025	0.024140745690579796	0.01590300457081818	0.8279321636893227	0.8010752769625356	population_scale	0.08224825797561754	1.0008510108345263	0.511150894975799	0.1043697474417899	0	0	0.024140745690579758	0.01590300457081814	1.4826	1.4826	1.0	1.0	2.2204460492503132e-17	0.0	
0.1	80	1722	2026090901	0.025	0.024140745690579796	0.01590300457081818	0.8279321636893227	0.8010752769625356	population_median	0.08224825797561754	1.0008510108345263	0.511150894975799	0.1043697474417899	0	0	0.024140745690579796	0.01590300457081819	1.4950490822421838	1.498421712409769	1.0	1.0	1.6653345369377347e-17	0.0	
0.1	80	1722	2026090901	0.025	0.024140745690579796	0.01590300457081818	0.8279321636893227	0.8010752769625356	full_fit	0.7761915156458098	1.0350688644172708	1.1964154472213693	0.036048082321257294	0	1	0.15591818971253874	0.2170739675802968	0.6307262685281884	0.5877778293248006	0.25	0.25	7.389029388349399e-11	2.9557127953536175e-10	
0.1	80	1723	2026090901	-0.05	-0.053236147710141936	-0.043094449076803217	-0.7958072054390424	-0.8489810704626399	population_reference	-0.04127908744184659	0.9995474664930486	0.0979635995442815	0.0979635995442815	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.03590728970062186	0.0	
0.1	80	1723	2026090901	-0.05	-0.053236147710141936	-0.043094449076803217	-0.7958072054390424	-0.8489810704626399	population_scale	0.152806290951339	1.0020663229270057	0.7037791709783059	0.10881121241848311	0	0	-0.05323614771014194	-0.04309444907680322	1.4826	1.4826	1.0	1.0	5.551115123125783e-17	0.0	
0.1	80	1723	2026090901	-0.05	-0.053236147710141936	-0.043094449076803217	-0.7958072054390424	-0.8489810704626399	population_median	0.1528062909513385	1.0020663229270055	0.7037791709783059	0.10881121241848313	0	0	-0.05323614771014195	-0.04309444907680315	1.5110082218739487	1.4688073736408358	1.0	1.0	6.661338147750939e-17	0.0	
0.1	80	1723	2026090901	-0.05	-0.053236147710141936	-0.043094449076803217	-0.7958072054390424	-0.8489810704626399	full_fit	0.7370081211011128	1.0573951194095401	1.140108421313633	0.04454050794098892	0	1	-0.1407212785875852	-0.4146107831212048	0.7096923678269643	0.4585081866482356	0.425	0.325	5.250802015410727e-11	1.6156325920241702e-10	
0.1	80	1724	2026090901	-0.025	-0.040151294729543964	-0.022223011326839126	-0.8341995313199436	-0.8197526211841337	population_reference	0.13320779783707093	1.0015659550734943	0.10360849171120867	0.10360849171120867	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.027081677276098736	0.0	
0.1	80	1724	2026090901	-0.025	-0.040151294729543964	-0.022223011326839126	-0.8341995313199436	-0.8197526211841337	population_scale	0.18176265857209348	1.0022326175502405	0.3828780800187095	0.10403069887181579	0	0	-0.04015129472954396	-0.022223011326839133	1.4826	1.4826	1.0	1.0	3.8857805861880476e-17	0.0	
0.1	80	1724	2026090901	-0.025	-0.040151294729543964	-0.022223011326839126	-0.8341995313199436	-0.8197526211841337	population_median	0.1817626585720935	1.0022326175502407	0.38287808001870977	0.10403069887181575	0	0	-0.040151294729544006	-0.022223011326839126	1.5068332057909823	1.4583292006399762	1.0	1.0	1.6653345369377347e-17	0.0	
0.1	80	1724	2026090901	-0.025	-0.040151294729543964	-0.022223011326839126	-0.8341995313199436	-0.8197526211841337	full_fit	0.7911182032378014	1.0408402587420535	1.0057469003192367	0.03472252859822597	0	1	-0.25401955025806927	-0.15869251578636245	0.5513296982366438	0.6225082174920582	0.1875	0.3	1.0369182179559289e-10	5.530232876053672e-10	
0.1	80	1725	2026090901	0.0	-0.009697744135560338	0.004355584710621474	-0.03439063835581824	-0.01859645344443195	population_reference	0.07255420842562452	1.0006997389486239	0.12886888204653935	0.12886888204653935	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.006541038807203803	0.0	
0.1	80	1725	2026090901	0.0	-0.009697744135560338	0.004355584710621474	-0.03439063835581824	-0.01859645344443195	population_scale	0.07728546923205351	1.0007406761119613	0.12567375649455959	0.12567375649455978	0	0	-0.009697744135560366	0.0043555847106214705	1.4826	1.4826	1.0	1.0	7.216449660063518e-17	0.0	
0.1	80	1725	2026090901	0.0	-0.009697744135560338	0.004355584710621474	-0.03439063835581824	-0.01859645344443195	population_median	0.07728546923205341	1.0007406761119613	0.1256737564945598	0.12567375649455972	0	0	-0.009697744135560373	0.004355584710621516	1.4889676302502468	1.4960887943395107	1.0	1.0	3.3306690738754695e-17	0.0	
0.1	80	1725	2026090901	0.0	-0.009697744135560338	0.004355584710621474	-0.03439063835581824	-0.01859645344443195	full_fit	0.07728546923205348	1.0007406761119613	0.12567375649455811	0.12567375649455975	0	0	-0.009697744135560338	0.004355584710621474	1.4894626929162276	1.493332367384189	1.0	1.0	1.1102230246251566e-17	1.8634622906389223e-17	
0.1	80	1726	2026090901	0.05	0.057735357058221214	0.054381867876626286	0.845943573842624	0.9171532784586309	population_reference	-0.13096960795947038	0.9988397707340365	0.0906164476387698	0.0906164476387698	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.03894196483085198	0.0	
0.1	80	1726	2026090901	0.05	0.057735357058221214	0.054381867876626286	0.845943573842624	0.9171532784586309	population_scale	0.11552482412824419	1.001317775564556	0.8808272189989097	0.08420321468962745	0	0	0.05773535705822117	0.05438186787662629	1.4826	1.4826	1.0	1.0	3.3306690738754695e-17	0.0	
0.1	80	1726	2026090901	0.05	0.057735357058221214	0.054381867876626286	0.845943573842624	0.9171532784586309	population_median	0.11552482412824419	1.001317775564556	0.8808272189989097	0.08420321468962745	0	0	0.05773535705822118	0.05438186787662628	1.5040440130958543	1.4916176128747678	1.0	1.0	2.2204460492503132e-17	0.0	
0.1	80	1726	2026090901	0.05	0.057735357058221214	0.054381867876626286	0.845943573842624	0.9171532784586309	full_fit	0.9320453803422877	1.1630213499233288	0.14177743683160413	0.009783429151167535	1	1	0.33340204195691286	0.5068269867313194	0.5422905952984017	0.4127473926430985	0.35	0.375	6.182485634553814e-11	1.7664562697923714e-10	
0.1	80	1727	2026090901	-0.075	-0.07741048772240232	-0.05747617581572727	-0.8464869319747457	-0.8494526559259996	population_reference	0.031407726276901894	1.0003849457082945	0.09448673195603767	0.09448673195603767	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.05221265865533681	0.0	
0.1	80	1727	2026090901	-0.075	-0.07741048772240232	-0.05747617581572727	-0.8464869319747457	-0.8494526559259996	population_scale	0.33994973046256144	1.0060800761974926	0.6261819583878563	0.08580764545775683	0	1	-0.07741048772240236	-0.05747617581572726	1.4826	1.4826	1.0	1.0	3.3306690738754695e-17	0.0	
0.1	80	1727	2026090901	-0.075	-0.07741048772240232	-0.05747617581572727	-0.8464869319747457	-0.8494526559259996	population_median	0.33994973046256144	1.0060800761974926	0.6261819583878565	0.08580764545775683	0	1	-0.07741048772240233	-0.05747617581572725	1.4721410619058237	1.471854935815833	1.0	1.0	1.1102230246251566e-17	0.0	
0.1	80	1727	2026090901	-0.075	-0.07741048772240232	-0.05747617581572727	-0.8464869319747457	-0.8494526559259996	full_fit	0.9423739456221648	1.215038437401244	0.08474033138603028	0.009276459261196496	1	1	-0.38360685044715054	-0.5129378561452098	0.5221306515113103	0.3885126254845278	0.425	0.3875	4.602256353791745e-11	1.1168937893961681e-10	
0.1	80	1728	2026090901	0.05	0.0475665015884003	0.07116593140898694	0.7761531629242608	0.8560962243928698	population_reference	-0.054079841179651506	0.9994638980040143	0.12033829824992733	0.12033829824992733	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.04800076312490688	0.0	
0.1	80	1728	2026090901	0.05	0.0475665015884003	0.07116593140898694	0.7761531629242608	0.8560962243928698	population_scale	0.1655454682018226	1.0020270596796403	0.7754584278545482	0.08860290235402558	0	0	0.04756650158840031	0.07116593140898696	1.4826	1.4826	1.0	1.0	4.163336342344337e-17	0.0	
0.1	80	1728	2026090901	0.05	0.0475665015884003	0.07116593140898694	0.7761531629242608	0.8560962243928698	population_median	0.16554546820182234	1.0020270596796403	0.7754584278545484	0.0886029023540256	0	0	0.047566501588400256	0.07116593140898696	1.5088622925073474	1.48751755283035	1.0	1.0	3.3306690738754695e-17	0.0	
0.1	80	1728	2026090901	0.05	0.0475665015884003	0.07116593140898694	0.7761531629242608	0.8560962243928698	full_fit	0.9011321651140621	1.0973743932536457	0.2515566938931972	0.015625774266587497	1	1	0.3025435505089598	0.3355317650816181	0.567435025650518	0.5515194218936459	0.3625	0.45	5.508102862705755e-11	1.2240225702813615e-10	
0.1	80	1729	2026090901	0.0	-0.00015560244074379613	0.006771971330779491	-0.025024743450160314	0.005975995853356009	population_reference	-0.12591103992463648	0.9987604350200928	0.1017183568967548	0.1017183568967548	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.004567632086051177	0.0	
