phase	configuration	method	epsilon	bandwidth_multiplier	batches	batch_size	total_observations	effect	effect_se	full_pathwise_slope	full_pathwise_slope_se	complete_refit_finite_slope	complete_refit_finite_slope_se	no_mad_indirect_slope	no_mad_indirect_slope_se	fixed_location_slope	fixed_location_slope_se	mad_indirect_effect_component	mad_indirect_effect_component_se	total_location_effect_component	total_location_effect_component_se	derivative_check_error	derivative_check_error_se	median_dot_x	median_dot_x_se	mad_dot_x	mad_dot_x_se	scale_dot_x	scale_dot_x_se	location_dot_x	location_dot_x_se	direct_location_dot_x	direct_location_dot_x_se	mad_indirect_location_dot_x	mad_indirect_location_dot_x_se	scale_coupling_x	scale_coupling_x_se	boundary_bandwidth_x	boundary_bandwidth_x_se	median_dot_y	median_dot_y_se	mad_dot_y	mad_dot_y_se	location_dot_y	location_dot_y_se	mad_indirect_location_dot_y	mad_indirect_location_dot_y_se	absolute_mean_derivative_check_error
high_precision	moderate_skew	cdelta_star	0.0002	1.0	8	500000	4000000	1.1837021432369281	0.0003490759939243399	-0.06589046018300691	0.0007554524508651779	-0.065523204971496	0.0008447925472698642	-0.06782068070027841	0.0007537745988276772	-0.1040558998758872	0.0006742676567317209	0.001930220517271498	2.5853453118780396e-05	0.0381654396928803	0.00011460056823412831	0.0003672552115109133	0.00040307004042827363	-0.4802184932807377	0.0007216182758845818	0.06457097692553285	0.001600088098684096	0.095732930389795	0.002372290615109041	-0.17178466307020201	0.0005470742511082236	-0.162857694761131	0.0003980188838572417	-0.008926968309071026	0.0002470685153043312	0.07008391499994648	0.0002341729592084979	0.07687852748760596	1.575386104205154e-05	-0.4809538388251562	0.0007373103979509226	0.061934083787020255	0.0008032895849792584	-0.17367799295884662	0.0006759764041955887	-0.008548216518004817	0.00010555282291596043	0.0003672552115109133
high_precision	moderate_skew	cdelta_star	0.0005	1.0	8	500000	4000000	1.1837021432369281	0.0003490759939243399	-0.06589046018300691	0.0007554524508651779	-0.06587842519817366	0.0005824520704303013	-0.06782068070027841	0.0007537745988276772	-0.1040558998758872	0.0006742676567317209	0.001930220517271498	2.5853453118780396e-05	0.0381654396928803	0.00011460056823412831	1.2034984833247248e-05	0.00031596833669570584	-0.4802184932807377	0.0007216182758845818	0.06457097692553285	0.001600088098684096	0.095732930389795	0.002372290615109041	-0.17178466307020201	0.0005470742511082236	-0.162857694761131	0.0003980188838572417	-0.008926968309071026	0.0002470685153043312	0.07008391499994648	0.0002341729592084979	0.07687852748760596	1.575386104205154e-05	-0.4809538388251562	0.0007373103979509226	0.061934083787020255	0.0008032895849792584	-0.17367799295884662	0.0006759764041955887	-0.008548216518004817	0.00010555282291596043	1.2034984833247248e-05
high_precision	moderate_skew	cdelta_star	0.001	1.0	8	500000	4000000	1.1837021432369281	0.0003490759939243399	-0.06589046018300691	0.0007554524508651779	-0.06580984023277225	0.0008319955625129351	-0.06782068070027841	0.0007537745988276772	-0.1040558998758872	0.0006742676567317209	0.001930220517271498	2.5853453118780396e-05	0.0381654396928803	0.00011460056823412831	8.061995023465537e-05	0.00018154038813197247	-0.4802184932807377	0.0007216182758845818	0.06457097692553285	0.001600088098684096	0.095732930389795	0.002372290615109041	-0.17178466307020201	0.0005470742511082236	-0.162857694761131	0.0003980188838572417	-0.008926968309071026	0.0002470685153043312	0.07008391499994648	0.0002341729592084979	0.07687852748760596	1.575386104205154e-05	-0.4809538388251562	0.0007373103979509226	0.061934083787020255	0.0008032895849792584	-0.17367799295884662	0.0006759764041955887	-0.008548216518004817	0.00010555282291596043	8.061995023465537e-05
high_precision	moderate_skew	mantel	0.0002	1.0	8	500000	4000000	0.1593552597050938	0.0007252596484287867	0.07006870216223007	0.0013435739612871992	0.07006083706489162	0.0013419892051017683	0.07006870216223007	0.0013435739612871992	0.07006870216223007	0.0013435739612871992	0.0	0.0	0.0	0.0	-7.86509733846294e-06	1.7703176362551895e-05	-0.4802184932807377	0.0007216182758845818	0.06457097692553285	0.001600088098684096	0.095732930389795	0.002372290615109041	-0.17178466307020201	0.0005470742511082236	-0.162857694761131	0.0003980188838572417	-0.008926968309071026	0.0002470685153043312	0.07008391499994648	0.0002341729592084979	0.07687852748760596	1.575386104205154e-05	-0.4809538388251562	0.0007373103979509226	0.061934083787020255	0.0008032895849792584	-0.17367799295884662	0.0006759764041955887	-0.008548216518004817	0.00010555282291596043	7.86509733846294e-06
high_precision	moderate_skew	mantel	0.0005	1.0	8	500000	4000000	0.1593552597050938	0.0007252596484287867	0.07006870216223007	0.0013435739612871992	0.07007000820328374	0.0013433477518500212	0.07006870216223007	0.0013435739612871992	0.07006870216223007	0.0013435739612871992	0.0	0.0	0.0	0.0	1.3060410536565314e-06	2.9140598965927165e-05	-0.4802184932807377	0.0007216182758845818	0.06457097692553285	0.001600088098684096	0.095732930389795	0.002372290615109041	-0.17178466307020201	0.0005470742511082236	-0.162857694761131	0.0003980188838572417	-0.008926968309071026	0.0002470685153043312	0.07008391499994648	0.0002341729592084979	0.07687852748760596	1.575386104205154e-05	-0.4809538388251562	0.0007373103979509226	0.061934083787020255	0.0008032895849792584	-0.17367799295884662	0.0006759764041955887	-0.008548216518004817	0.00010555282291596043	1.3060410536565314e-06
high_precision	moderate_skew	mantel	0.001	1.0	8	500000	4000000	0.1593552597050938	0.0007252596484287867	0.07006870216223007	0.0013435739612871992	0.07007333668881954	0.0013467340394008158	0.07006870216223007	0.0013435739612871992	0.07006870216223007	0.0013435739612871992	0.0	0.0	0.0	0.0	4.634526589459426e-06	4.359843445883686e-05	-0.4802184932807377	0.0007216182758845818	0.06457097692553285	0.001600088098684096	0.095732930389795	0.002372290615109041	-0.17178466307020201	0.0005470742511082236	-0.162857694761131	0.0003980188838572417	-0.008926968309071026	0.0002470685153043312	0.07008391499994648	0.0002341729592084979	0.07687852748760596	1.575386104205154e-05	-0.4809538388251562	0.0007373103979509226	0.061934083787020255	0.0008032895849792584	-0.17367799295884662	0.0006759764041955887	-0.008548216518004817	0.00010555282291596043	4.634526589459426e-06
high_precision	moderate_skew	profile_correlation	0.0002	1.0	8	500000	4000000	0.25639919628043795	0.00045751669556871806	-0.13582381659293735	0.0010523620297504261	-0.13507684224310298	0.001107403008381338	-0.13970804433019862	0.0010334408921652922	-0.21261878552393176	0.0009426098738040213	0.003884227737261277	5.09564287248804e-05	0.07679496893099444	0.00019569647441521317	0.0007469743498343603	0.0008134871170129128	-0.4802184932807377	0.0007216182758845818	0.06457097692553285	0.001600088098684096	0.095732930389795	0.002372290615109041	-0.17178466307020201	0.0005470742511082236	-0.162857694761131	0.0003980188838572417	-0.008926968309071026	0.0002470685153043312	0.07008391499994648	0.0002341729592084979	0.07687852748760596	1.575386104205154e-05	-0.4809538388251562	0.0007373103979509226	0.061934083787020255	0.0008032895849792584	-0.17367799295884662	0.0006759764041955887	-0.008548216518004817	0.00010555282291596043	0.0007469743498343603
high_precision	moderate_skew	profile_correlation	0.0005	1.0	8	500000	4000000	0.25639919628043795	0.00045751669556871806	-0.13582381659293735	0.0010523620297504261	-0.13576112942567664	0.0009466731396348292	-0.13970804433019862	0.0010334408921652922	-0.21261878552393176	0.0009426098738040213	0.003884227737261277	5.09564287248804e-05	0.07679496893099444	0.00019569647441521317	6.268716726070406e-05	0.0006412310807572822	-0.4802184932807377	0.0007216182758845818	0.06457097692553285	0.001600088098684096	0.095732930389795	0.002372290615109041	-0.17178466307020201	0.0005470742511082236	-0.162857694761131	0.0003980188838572417	-0.008926968309071026	0.0002470685153043312	0.07008391499994648	0.0002341729592084979	0.07687852748760596	1.575386104205154e-05	-0.4809538388251562	0.0007373103979509226	0.061934083787020255	0.0008032895849792584	-0.17367799295884662	0.0006759764041955887	-0.008548216518004817	0.00010555282291596043	6.268716726070406e-05
high_precision	moderate_skew	profile_correlation	0.001	1.0	8	500000	4000000	0.25639919628043795	0.00045751669556871806	-0.13582381659293735	0.0010523620297504261	-0.13560658918563423	0.0012530553495425406	-0.13970804433019862	0.0010334408921652922	-0.21261878552393176	0.0009426098738040213	0.003884227737261277	5.09564287248804e-05	0.07679496893099444	0.00019569647441521317	0.00021722740730311524	0.0003619621364555317	-0.4802184932807377	0.0007216182758845818	0.06457097692553285	0.001600088098684096	0.095732930389795	0.002372290615109041	-0.17178466307020201	0.0005470742511082236	-0.162857694761131	0.0003980188838572417	-0.008926968309071026	0.0002470685153043312	0.07008391499994648	0.0002341729592084979	0.07687852748760596	1.575386104205154e-05	-0.4809538388251562	0.0007373103979509226	0.061934083787020255	0.0008032895849792584	-0.17367799295884662	0.0006759764041955887	-0.008548216518004817	0.00010555282291596043	0.00021722740730311524
high_precision	strong_skew	cdelta_star	0.0002	1.0	8	500000	4000000	1.306793558564399	0.0010226197290524048	-0.0016165543370013115	0.0024556891399381115	-0.0012788817335684932	0.0022671153574044408	-0.003572841061980218	0.0024420039187947663	-0.10019901832323949	0.002386640187289941	0.0019562867249789066	2.2799049536760154e-05	0.09858246398623817	0.00022760197681980076	0.00033767260343281827	0.00032252365455080685	-0.277725665924314	0.0012480743136697382	0.1305546790589081	0.0008000758021538689	0.19356036717273717	0.0011861923842733252	-0.1896438996430122	0.000414501617450949	-0.18579752882209447	0.00041732385139805415	-0.0038463708209177327	6.850396519598312e-05	0.014294660000208046	0.00027048978532375357	0.07682241232376383	2.912996208784882e-05	-0.27822276759211434	0.0007836254391458099	0.13193374035605515	0.0007145064435319267	-0.18987906630427137	0.0004685252923676567	-0.0036850663094386785	5.737411824832781e-05	0.00033767260343281827
