phase	configuration	method	epsilon	bandwidth_multiplier	batches	batch_size	total_observations	effect	effect_se	full_pathwise_slope	full_pathwise_slope_se	complete_refit_finite_slope	complete_refit_finite_slope_se	no_mad_indirect_slope	no_mad_indirect_slope_se	fixed_location_slope	fixed_location_slope_se	mad_indirect_effect_component	mad_indirect_effect_component_se	total_location_effect_component	total_location_effect_component_se	derivative_check_error	derivative_check_error_se	median_dot_x	median_dot_x_se	mad_dot_x	mad_dot_x_se	scale_dot_x	scale_dot_x_se	location_dot_x	location_dot_x_se	direct_location_dot_x	direct_location_dot_x_se	mad_indirect_location_dot_x	mad_indirect_location_dot_x_se	scale_coupling_x	scale_coupling_x_se	boundary_bandwidth_x	boundary_bandwidth_x_se	median_dot_y	median_dot_y_se	mad_dot_y	mad_dot_y_se	location_dot_y	location_dot_y_se	mad_indirect_location_dot_y	mad_indirect_location_dot_y_se	absolute_mean_derivative_check_error
combined	balanced_magnitude_skew_gaussian_dyad	cdelta_star	0.0005	1.0	12	250000	3000000	1.2138201701616527	0.0005143306561520998	-0.3762682604956735	0.0011700204732254334	-0.3762443915449887	0.0011670784511902269	-0.37625662780971997	0.001169939215543927	-0.3758216130129492	0.0011652485984359605	-1.1632685953564629e-05	7.036056330812988e-07	-0.0004466474827243133	2.546255645939535e-05	2.3868950684869755e-05	2.502237033137502e-05	-0.08253063058427175	0.002365056027862899	0.022486652615645187	0.0008298557585187343	0.03333871116795556	0.0012303441475798756	-0.026865545439020398	0.0006957494964588682	-0.02616624447451867	0.0006965211789538808	-0.000699300964501727	3.1543287308033226e-05	0.01729983833326191	0.00025303550740742297	0.08820580711896575	5.0188004613384756e-05	-0.07969666772268455	0.0022004273821653454	0.021827735732850243	0.0010236417884030185	-0.02628996059043016	0.0010464790075941656	-0.0006932720111442985	3.5677384828646885e-05	2.3868950684869755e-05
combined	balanced_magnitude_skew_gaussian_dyad	cdelta_star	0.001	1.0	12	250000	3000000	1.2138201701616527	0.0005143306561520998	-0.3762682604956735	0.0011700204732254334	-0.37623652463060026	0.0011691508796976289	-0.37625662780971997	0.001169939215543927	-0.3758216130129492	0.0011652485984359605	-1.1632685953564629e-05	7.036056330812988e-07	-0.0004466474827243133	2.546255645939535e-05	3.173586507330961e-05	3.233260663807038e-05	-0.08253063058427175	0.002365056027862899	0.022486652615645187	0.0008298557585187343	0.03333871116795556	0.0012303441475798756	-0.026865545439020398	0.0006957494964588682	-0.02616624447451867	0.0006965211789538808	-0.000699300964501727	3.1543287308033226e-05	0.01729983833326191	0.00025303550740742297	0.08820580711896575	5.0188004613384756e-05	-0.07969666772268455	0.0022004273821653454	0.021827735732850243	0.0010236417884030185	-0.02628996059043016	0.0010464790075941656	-0.0006932720111442985	3.5677384828646885e-05	3.173586507330961e-05
combined	balanced_magnitude_skew_gaussian_dyad	mantel	0.0005	1.0	12	250000	3000000	0.19050621998124465	0.0005628022553997548	-0.1771091646256501	0.0013982263001757764	-0.1771366912923326	0.001404316430398135	-0.1771091646256501	0.0013982263001757764	-0.1771091646256501	0.0013982263001757764	0.0	0.0	0.0	0.0	-2.752666668247768e-05	3.754431021205095e-05	-0.08253063058427175	0.002365056027862899	0.022486652615645187	0.0008298557585187343	0.03333871116795556	0.0012303441475798756	-0.026865545439020398	0.0006957494964588682	-0.02616624447451867	0.0006965211789538808	-0.000699300964501727	3.1543287308033226e-05	0.01729983833326191	0.00025303550740742297	0.08820580711896575	5.0188004613384756e-05	-0.07969666772268455	0.0022004273821653454	0.021827735732850243	0.0010236417884030185	-0.02628996059043016	0.0010464790075941656	-0.0006932720111442985	3.5677384828646885e-05	2.752666668247768e-05
combined	balanced_magnitude_skew_gaussian_dyad	mantel	0.001	1.0	12	250000	3000000	0.19050621998124465	0.0005628022553997548	-0.1771091646256501	0.0013982263001757764	-0.17713028167553233	0.0014001264107861386	-0.1771091646256501	0.0013982263001757764	-0.1771091646256501	0.0013982263001757764	0.0	0.0	0.0	0.0	-2.1117049882196648e-05	5.286953308396984e-05	-0.08253063058427175	0.002365056027862899	0.022486652615645187	0.0008298557585187343	0.03333871116795556	0.0012303441475798756	-0.026865545439020398	0.0006957494964588682	-0.02616624447451867	0.0006965211789538808	-0.000699300964501727	3.1543287308033226e-05	0.01729983833326191	0.00025303550740742297	0.08820580711896575	5.0188004613384756e-05	-0.07969666772268455	0.0022004273821653454	0.021827735732850243	0.0010236417884030185	-0.02628996059043016	0.0010464790075941656	-0.0006932720111442985	3.5677384828646885e-05	2.1117049882196648e-05
combined	balanced_magnitude_skew_gaussian_dyad	profile_correlation	0.0005	1.0	12	250000	3000000	0.30935165563237504	0.0006875551357123851	-0.47528750464622616	0.0015626322241340546	-0.47522966234282693	0.001567830282202563	-0.4753070022792283	0.0015627821690588272	-0.4760278083924357	0.0015716249329142174	1.9497633002227288e-05	8.583913790643194e-07	0.000740303746209541	3.04084136063443e-05	5.784230339913229e-05	2.9578547045396687e-05	-0.08253063058427175	0.002365056027862899	0.022486652615645187	0.0008298557585187343	0.03333871116795556	0.0012303441475798756	-0.026865545439020398	0.0006957494964588682	-0.02616624447451867	0.0006965211789538808	-0.000699300964501727	3.1543287308033226e-05	0.01729983833326191	0.00025303550740742297	0.08820580711896575	5.0188004613384756e-05	-0.07969666772268455	0.0022004273821653454	0.021827735732850243	0.0010236417884030185	-0.02628996059043016	0.0010464790075941656	-0.0006932720111442985	3.5677384828646885e-05	5.784230339913229e-05
combined	balanced_magnitude_skew_gaussian_dyad	profile_correlation	0.001	1.0	12	250000	3000000	0.30935165563237504	0.0006875551357123851	-0.47528750464622616	0.0015626322241340546	-0.4752306332617371	0.001556659351224028	-0.4753070022792283	0.0015627821690588272	-0.4760278083924357	0.0015716249329142174	1.9497633002227288e-05	8.583913790643194e-07	0.000740303746209541	3.04084136063443e-05	5.6871384489047085e-05	4.907305460809931e-05	-0.08253063058427175	0.002365056027862899	0.022486652615645187	0.0008298557585187343	0.03333871116795556	0.0012303441475798756	-0.026865545439020398	0.0006957494964588682	-0.02616624447451867	0.0006965211789538808	-0.000699300964501727	3.1543287308033226e-05	0.01729983833326191	0.00025303550740742297	0.08820580711896575	5.0188004613384756e-05	-0.07969666772268455	0.0022004273821653454	0.021827735732850243	0.0010236417884030185	-0.02628996059043016	0.0010464790075941656	-0.0006932720111442985	3.5677384828646885e-05	5.6871384489047085e-05
combined	balanced_magnitude_skew_lognormal_dyad	cdelta_star	0.0005	1.0	12	250000	3000000	1.2810504895420864	0.0009064150214529835	0.031095885548948127	0.0025351307910120983	0.031115111826037396	0.0025291353940587445	0.031024880677159822	0.002534298524353533	0.020504210979522316	0.0024650384627489617	7.10048717883031e-05	4.146744947978592e-06	0.010591674569425813	0.00022171567456836437	1.922627708927001e-05	1.9606415194446452e-05	-0.3620455355742401	0.0016121068674330946	-0.12074140198240431	0.0012964359928671512	-0.17901120257911263	0.001922096003024839	-0.15075677587880212	0.0005897213964295555	-0.14980340003607634	0.0006231073080357856	-0.0009533758427258013	6.071333480983533e-05	-0.00440218500001984	0.00025841157060952247	0.08815294703405407	5.8947929731562615e-05	-0.3624551351997117	0.0015684927969099914	-0.12229822476013892	0.0010446116231010412	-0.15090304395934126	0.0006369139853375164	-0.0010551891823416186	8.04132869191886e-05	1.922627708927001e-05
combined	balanced_magnitude_skew_lognormal_dyad	cdelta_star	0.001	1.0	12	250000	3000000	1.2810504895420864	0.0009064150214529835	0.031095885548948127	0.0025351307910120983	0.03114019126015018	0.0025284793713606906	0.031024880677159822	0.002534298524353533	0.020504210979522316	0.0024650384627489617	7.10048717883031e-05	4.146744947978592e-06	0.010591674569425813	0.00022171567456836437	4.43057112020547e-05	2.781503282703024e-05	-0.3620455355742401	0.0016121068674330946	-0.12074140198240431	0.0012964359928671512	-0.17901120257911263	0.001922096003024839	-0.15075677587880212	0.0005897213964295555	-0.14980340003607634	0.0006231073080357856	-0.0009533758427258013	6.071333480983533e-05	-0.00440218500001984	0.00025841157060952247	0.08815294703405407	5.8947929731562615e-05	-0.3624551351997117	0.0015684927969099914	-0.12229822476013892	0.0010446116231010412	-0.15090304395934126	0.0006369139853375164	-0.0010551891823416186	8.04132869191886e-05	4.43057112020547e-05
combined	balanced_magnitude_skew_lognormal_dyad	mantel	0.0005	1.0	12	250000	3000000	0.22516323451799478	0.00047884695572810576	0.028742894160745155	0.001682936464970144	0.028730625333153275	0.0016797641894046708	0.028742894160745155	0.001682936464970144	0.028742894160745155	0.001682936464970144	0.0	0.0	0.0	0.0	-1.2268827591884086e-05	1.6401090119056102e-05	-0.3620455355742401	0.0016121068674330946	-0.12074140198240431	0.0012964359928671512	-0.17901120257911263	0.001922096003024839	-0.15075677587880212	0.0005897213964295555	-0.14980340003607634	0.0006231073080357856	-0.0009533758427258013	6.071333480983533e-05	-0.00440218500001984	0.00025841157060952247	0.08815294703405407	5.8947929731562615e-05	-0.3624551351997117	0.0015684927969099914	-0.12229822476013892	0.0010446116231010412	-0.15090304395934126	0.0006369139853375164	-0.0010551891823416186	8.04132869191886e-05	1.2268827591884086e-05
combined	balanced_magnitude_skew_lognormal_dyad	mantel	0.001	1.0	12	250000	3000000	0.22516323451799478	0.00047884695572810576	0.028742894160745155	0.001682936464970144	0.028697427413869325	0.0016793228206432162	0.028742894160745155	0.001682936464970144	0.028742894160745155	0.001682936464970144	0.0	0.0	0.0	0.0	-4.546674687583267e-05	3.688895447784254e-05	-0.3620455355742401	0.0016121068674330946	-0.12074140198240431	0.0012964359928671512	-0.17901120257911263	0.001922096003024839	-0.15075677587880212	0.0005897213964295555	-0.14980340003607634	0.0006231073080357856	-0.0009533758427258013	6.071333480983533e-05	-0.00440218500001984	0.00025841157060952247	0.08815294703405407	5.8947929731562615e-05	-0.3624551351997117	0.0015684927969099914	-0.12229822476013892	0.0010446116231010412	-0.15090304395934126	0.0006369139853375164	-0.0010551891823416186	8.04132869191886e-05	4.546674687583267e-05
