phase	node_strength	dyad_strength	raw_strength_ratio	fisher_z_strength_ratio	dyadic_weight	node_weight	repetitions	n_perm	profile_power	mantel_power	power_difference	paired_standard_error	paired_ci_low	paired_ci_high	profile_only_rejections	mantel_only_rejections	both_reject	neither_reject	maximum_huber_cdelta_pearson_p_difference
external_boundary_check	0.35	0.3	1.1666666666666667	1.1806804780985247	0.0	1.0	800	199	0.57	0.47875	0.09125	0.014169695558312786	0.06347739670570693	0.11902260329429307	104	31	352	313	0.0
external_boundary_check	0.35	0.3	1.1666666666666667	1.1806804780985247	0.05	0.95	800	199	0.46625	0.39125	0.075	0.014123317071650801	0.04731829853956443	0.10268170146043556	96	36	277	391	0.0
external_boundary_check	0.35	0.3	1.1666666666666667	1.1806804780985247	0.1	0.9	800	199	0.37125	0.3125	0.05875	0.013251133443858063	0.032777778450038195	0.0847222215499618	81	34	216	469	0.0
external_boundary_check	0.35	0.3	1.1666666666666667	1.1806804780985247	0.125	0.875	800	199	0.32375	0.2825	0.04125	0.01197350211158039	0.017781935861302438	0.06471806413869757	63	30	196	511	0.0
external_boundary_check	0.35	0.3	1.1666666666666667	1.1806804780985247	0.15	0.85	800	199	0.28375	0.25625	0.0275	0.011422248999880412	0.005112391960234393	0.04988760803976561	53	31	174	542	0.0
external_boundary_check	0.35	0.3	1.1666666666666667	1.1806804780985247	0.175	0.825	800	199	0.26375	0.22875	0.035	0.01193301076562053	0.011611298899383764	0.05838870110061624	60	32	151	557	0.0
external_boundary_check	0.35	0.3	1.1666666666666667	1.1806804780985247	0.2	0.8	800	199	0.22625	0.20375	0.0225	0.011571930455549977	-0.00018098369287795554	0.04518098369287796	52	34	129	585	0.0
external_boundary_check	0.35	0.3	1.1666666666666667	1.1806804780985247	0.25	0.75	800	199	0.1825	0.18125	0.00125	0.01038968135812664	-0.019113775461928214	0.021613775461928216	35	34	111	620	0.0
