phase	node_strength	dyad_strength	raw_strength_ratio	fisher_z_strength_ratio	dyadic_weight	node_weight	repetitions	n_perm	profile_power	mantel_power	power_difference	paired_standard_error	paired_ci_low	paired_ci_high	profile_only_rejections	mantel_only_rejections	both_reject	neither_reject	maximum_huber_cdelta_pearson_p_difference
replication	0.55	0.8	0.6875	0.5628749286285075	0.25	0.75	400	199	0.31	0.3675	-0.0575	0.016542930404433033	-0.08992414359268874	-0.02507585640731126	11	34	113	242	0.0
replication	0.75	0.45	1.6666666666666665	2.007333433663095	0.25	0.75	400	199	0.415	0.3625	0.0525	0.01937259969770756	0.014529704592493184	0.09047029540750681	41	20	125	214	0.0
replication	0.75	0.45	1.6666666666666665	2.007333433663095	0.275	0.725	400	199	0.3625	0.3425	0.02	0.016947508522280847	-0.01321711670367046	0.053217116703670464	27	19	118	236	0.0
replication	0.75	0.45	1.6666666666666665	2.007333433663095	0.3	0.7	400	199	0.32	0.3125	0.0075	0.016787313953531585	-0.025403135348921906	0.040403135348921905	24	21	104	251	0.0
replication	0.75	0.45	1.6666666666666665	2.007333433663095	0.325	0.675	400	199	0.28	0.2825	-0.0025	0.016413649647072467	-0.03467075330826204	0.02967075330826204	21	22	91	266	0.0
replication	0.75	0.45	1.6666666666666665	2.007333433663095	0.35	0.65	400	199	0.2625	0.27	-0.0075	0.01562753738795816	-0.038129973280397994	0.02312997328039799	18	21	87	274	0.0
replication	0.75	0.45	1.6666666666666665	2.007333433663095	0.375	0.625	400	199	0.2325	0.25	-0.0175	0.012977110174117268	-0.042935135941269846	0.007935135941269843	10	17	83	290	0.0
replication	0.75	0.45	1.6666666666666665	2.007333433663095	0.4	0.6	400	199	0.2175	0.225	-0.0075	0.01393178421914516	-0.03480629706952451	0.01980629706952451	14	17	73	296	0.0
replication	0.75	0.45	1.6666666666666665	2.007333433663095	0.425	0.575	400	199	0.2	0.22	-0.02	0.015397815813600769	-0.05017971899465751	0.010179718994657506	15	23	65	297	0.0
replication	0.75	0.45	1.6666666666666665	2.007333433663095	0.45	0.55	400	199	0.1925	0.215	-0.0225	0.01389124875523975	-0.049726847560269904	0.00472684756026991	11	20	66	303	0.0
replication	0.75	0.65	1.1538461538461537	1.2549422135494461	0.2	0.8	400	199	0.5525	0.505	0.0475	0.01841077855271996	0.011414874036668882	0.08358512596333112	37	18	184	161	0.0
replication	0.75	0.65	1.1538461538461537	1.2549422135494461	0.225	0.775	400	199	0.5125	0.47	0.0425	0.01844138244455023	0.006354890408681556	0.07864510959131846	36	19	169	176	0.0
replication	0.75	0.65	1.1538461538461537	1.2549422135494461	0.25	0.75	400	199	0.46	0.44	0.02	0.016947508522280847	-0.01321711670367046	0.053217116703670464	27	19	157	197	0.0
replication	0.75	0.65	1.1538461538461537	1.2549422135494461	0.275	0.725	400	199	0.415	0.4175	-0.0025	0.0175214691079044	-0.03684207945149262	0.031842079451492616	24	25	142	209	0.0
replication	0.75	0.65	1.1538461538461537	1.2549422135494461	0.3	0.7	400	199	0.3825	0.3925	-0.01	0.018043389642038887	-0.045365043698396224	0.02536504369839622	24	28	129	219	0.0
replication	0.75	0.65	1.1538461538461537	1.2549422135494461	0.325	0.675	400	199	0.3525	0.37	-0.0175	0.018877905426270363	-0.05450069463548991	0.01950069463548991	25	32	116	227	0.0
replication	0.75	0.65	1.1538461538461537	1.2549422135494461	0.35	0.65	400	199	0.325	0.3525	-0.0275	0.018170988885933857	-0.06311513821643036	0.008115138216430357	21	32	109	238	0.0
replication	0.75	0.8	0.9375	0.8856218745807111	0.2	0.8	400	199	0.5325	0.51	0.0225	0.016753688854266213	-0.010337230154361776	0.055337230154361775	27	18	186	169	0.0
replication	0.75	0.8	0.9375	0.8856218745807111	0.225	0.775	400	199	0.505	0.495	0.01	0.01621441544337711	-0.021780254269019132	0.041780254269019136	23	19	179	179	0.0
replication	0.75	0.8	0.9375	0.8856218745807111	0.25	0.75	400	199	0.47	0.4725	-0.0025	0.015225436275339899	-0.0323418550996662	0.0273418550996662	18	19	170	193	0.0
replication	0.75	0.8	0.9375	0.8856218745807111	0.275	0.725	400	199	0.4525	0.455	-0.0025	0.016413649647072467	-0.03467075330826204	0.02967075330826204	21	22	160	197	0.0
replication	0.75	0.8	0.9375	0.8856218745807111	0.3	0.7	400	199	0.415	0.445	-0.03	0.01691049710329953	-0.06314457432246708	0.003144574322467078	17	29	149	205	0.0
replication	0.75	0.8	0.9375	0.8856218745807111	0.325	0.675	400	199	0.3925	0.4375	-0.045	0.017555854295650933	-0.07940947441947582	-0.010590525580524167	16	34	141	209	0.0
replication	0.75	0.8	0.9375	0.8856218745807111	0.35	0.65	400	199	0.3675	0.4325	-0.065	0.018104057341672787	-0.10048395238967867	-0.02951604761032134	14	40	133	213	0.0
